FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT001001,PCT001002,PCT001003,PCT001004,PCT001005,PCT001006,PCT001007,PCT001008,PCT001009,PCT001010,PCT001011,PCT001012,PCT001013,PCT001014,PCT001015,PCT001016,PCT001017,PCT001018,PCT001019,PCT001020,PCT001021,PCT001022,PCT001023,PCT001024,PCT001025,PCT001026,PCT001027,PCT001028,PCT001029,PCT001030,PCT001031,PCT001032,PCT001033,PCT001034,PCT001035,PCT001036,PCT001037,PCT001038,PCT001039,PCT001040,PCT001041,PCT001042,PCT001043,PCT001044,PCT001045,PCT001046,PCT001047,PCT002001,PCT002002,PCT002003,PCT002004,PCT002005,PCT002006,PCT002007,PCT002008,PCT002009,PCT002010,PCT002011,PCT002012,PCT002013,PCT002014,PCT002015,PCT002016,PCT002017,PCT002018,PCT002019,PCT002020,PCT002021,PCT002022,PCT002023,PCT002024,PCT002025,PCT002026,PCT002027,PCT002028,PCT002029,PCT002030,PCT002031,PCT002032,PCT002033,PCT002034,PCT002035,PCT002036,PCT002037,PCT002038,PCT002039,PCT002040,PCT002041,PCT002042,PCT002043,PCT002044,PCT002045,PCT002046,PCT002047,PCT003001,PCT003002,PCT003003,PCT003004,PCT003005,PCT003006,PCT003007,PCT003008,PCT003009,PCT003010,PCT003011,PCT003012,PCT003013,PCT003014,PCT003015,PCT003016,PCT003017,PCT003018,PCT003019,PCT003020,PCT003021,PCT003022,PCT003023,PCT003024,PCT003025,PCT003026,PCT003027,PCT003028,PCT003029,PCT003030,PCT003031,PCT003032,PCT003033,PCT003034,PCT003035,PCT003036,PCT003037,PCT003038,PCT003039,PCT003040,PCT003041,PCT003042,PCT003043,PCT003044,PCT003045,PCT003046,PCT003047,PCT004001,PCT004002,PCT004003,PCT004004,PCT004005,PCT004006,PCT004007,PCT004008,PCT004009,PCT005001,PCT005002,PCT005003,PCT005004,PCT005005,PCT005006,PCT005007,PCT005008,PCT005009,PCT005010,PCT005011,PCT005012,PCT005013,PCT005014,PCT005015,PCT005016,PCT005017,PCT005018,PCT005019,PCT006001,PCT006002,PCT006003,PCT006004,PCT006005,PCT006006,PCT006007,PCT006008,PCT006009,PCT006010,PCT006011,PCT006012,PCT006013,PCT006014,PCT006015,PCT006016,PCT006017,PCT006018,PCT006019,PCT007001,PCT007002,PCT007003,PCT007004,PCT007005,PCT007006,PCT007007,PCT007008,PCT007009,PCT007010,PCT007011,PCT007012,PCT007013,PCT007014,PCT007015,PCT007016,PCT007017,PCT007018,PCT007019,PCT008001,PCT008002,PCT008003,PCT008004,PCT008005,PCT008006,PCT008007,PCT008008,PCT008009,PCT008010,PCT008011,PCT008012,PCT008013,PCT008014,PCT009001,PCT009002,PCT009003,PCT009004,PCT009005,PCT009006,PCT009007,PCT009008,PCT009009,PCT009010,PCT009011,PCT009012,PCT009013,PCT009014
uSF1,TX,000,36,628839,13,11,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,11,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,26,0,0,12,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,33,11,0,0,14,0,0,2,6,120,49,0,0,23,12,0,0,3,5,0,0,0,0,5,5,14,0,4,128,49,0,0,27,12,0,0,3,5,0,0,0,0,5,5,18,0,4,156,50,0,0,32,19,0,0,5,8,0,2,0,4,5,5,19,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628843,22,19,0,0,8,0,0,0,5,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,22,19,0,0,8,0,0,0,5,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,50,39,0,1,21,0,1,0,7,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,50,19,0,0,20,0,0,3,8,99,28,0,0,18,6,0,0,2,3,0,0,15,0,6,0,14,0,7,99,28,0,0,18,6,0,0,2,3,0,0,15,0,6,0,14,0,7,120,28,0,0,22,11,0,0,6,7,0,0,15,0,6,0,14,0,11,5,4,0,4,0,0,1,1,0,0,0,0,0,0,5,4,0,4,0,0,1,1,0,0,0,0,0,0
uSF1,TX,000,36,628848,18,14,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,18,14,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,44,30,0,0,12,0,1,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,44,14,0,0,16,0,0,4,10,249,58,0,0,83,5,0,0,6,30,0,0,14,0,10,2,31,0,10,263,58,0,0,90,5,0,0,6,30,0,0,14,0,10,4,36,0,10,304,68,1,0,91,14,0,0,12,33,0,0,16,0,10,4,39,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628852,13,10,1,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,10,1,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,28,23,4,0,9,0,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,26,10,0,0,12,0,0,3,1,44,4,0,0,12,4,0,0,1,0,0,0,5,0,3,0,15,0,0,46,4,0,0,13,5,0,0,1,0,0,0,5,0,3,0,15,0,0,50,4,0,0,13,7,0,0,3,0,0,0,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628855,21,15,0,0,8,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,21,15,0,0,8,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,72,52,11,2,21,0,2,0,8,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,72,17,0,0,41,0,0,4,10,258,49,0,0,29,7,0,1,4,22,1,0,17,0,0,1,117,0,10,264,49,0,0,29,7,0,1,4,22,1,0,17,0,0,1,120,0,13,318,63,0,0,31,22,0,1,10,23,1,0,18,0,0,2,120,0,27,23,15,15,0,0,0,8,8,0,0,0,0,0,0,23,15,15,0,0,0,8,8,0,0,0,0,0,0
uSF1,TX,000,36,628860,21,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,31,22,1,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,73,33,1,0,13,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,31,68,20,0,0,17,0,0,6,25,140,45,0,0,15,6,1,0,3,9,0,0,11,0,0,5,42,3,0,140,45,0,0,15,6,1,0,3,9,0,0,11,0,0,5,42,3,0,175,45,0,0,17,10,1,0,8,9,0,0,11,0,0,6,43,14,11,5,1,0,0,1,0,0,0,0,0,0,0,4,0,5,1,0,0,1,0,0,0,0,0,0,0,0,4
uSF1,TX,000,36,628864,43,21,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,18,43,21,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,18,79,46,0,1,18,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,28,74,24,1,0,21,0,0,18,10,390,49,2,0,19,6,0,0,3,5,3,0,1,2,0,1,299,0,0,394,49,2,0,19,6,0,0,3,5,3,0,1,2,0,3,301,0,0,409,51,2,0,21,6,0,0,4,5,3,0,1,2,0,3,302,0,9,19,3,1,2,0,0,6,6,0,0,0,0,10,0,19,3,1,2,0,0,6,6,0,0,0,0,0,10
uSF1,TX,000,36,628867,14,10,0,0,3,0,0,0,3,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,14,10,0,0,3,0,0,0,3,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,35,18,1,0,7,0,0,0,5,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,33,11,0,0,9,0,0,3,10,82,6,0,0,10,7,0,0,1,2,0,0,12,0,0,0,42,1,1,82,6,0,0,10,7,0,0,1,2,0,0,12,0,0,0,42,1,1,94,7,0,0,10,9,0,0,1,4,0,0,18,0,0,0,42,1,2,6,3,3,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,0,0,0,0,0,0,0,3
uSF1,TX,000,36,628870,42,23,2,1,7,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,18,50,31,2,1,7,0,0,3,2,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,18,80,43,2,1,14,0,0,4,2,0,1,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,34,76,28,0,0,14,0,0,18,16,687,76,12,7,21,23,0,4,6,7,7,0,23,2,2,4,476,0,17,713,83,13,10,24,23,0,4,6,9,8,0,25,2,3,4,482,0,17,778,96,13,10,27,28,0,4,7,9,8,0,30,2,6,4,495,2,37,12,8,2,6,0,0,0,0,0,0,0,0,4,0,12,8,2,6,0,0,0,0,0,0,0,0,0,4
uSF1,TX,000,36,628874,49,18,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,28,53,22,0,0,5,0,0,0,5,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,28,98,46,0,1,17,0,0,1,5,0,1,0,2,0,0,0,4,1,5,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,2,9,0,0,0,0,0,0,0,43,96,23,0,0,30,0,0,28,15,179,9,1,9,5,6,0,0,2,9,1,0,0,0,0,2,124,1,10,195,10,1,9,5,7,0,0,2,9,1,0,1,0,0,2,131,1,16,261,13,2,10,5,8,0,0,3,9,1,0,9,0,0,3,139,1,58,38,36,3,22,11,0,0,0,0,0,0,0,2,0,38,36,3,22,11,0,0,0,0,0,0,0,0,2
uSF1,TX,000,36,628880,98,55,3,0,12,0,7,1,5,0,1,0,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,0,0,1,0,0,0,35,98,55,3,0,12,0,7,1,5,0,1,0,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,0,0,1,0,0,0,35,169,99,5,2,43,0,8,1,5,0,1,0,0,1,0,0,0,0,14,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,17,1,0,0,1,0,0,0,52,167,62,1,0,52,0,0,35,17,310,8,0,4,4,2,0,2,2,0,0,0,1,0,0,1,283,1,2,310,8,0,4,4,2,0,2,2,0,0,0,1,0,0,1,283,1,2,333,10,0,4,5,2,0,3,3,0,0,0,3,0,0,1,283,1,18,14,2,1,1,0,0,3,3,0,1,1,0,8,0,14,2,1,1,0,0,3,3,0,1,1,0,0,8
uSF1,TX,000,36,628889,47,21,0,0,3,0,1,1,5,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,18,49,23,0,0,4,0,1,1,6,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,18,106,59,5,1,17,0,2,1,8,0,0,0,4,1,0,0,1,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,16,3,2,0,1,0,0,0,28,102,29,1,0,42,2,0,18,10,75,6,1,0,4,3,1,0,2,3,0,0,4,0,0,4,46,0,1,80,7,1,0,4,3,3,0,2,3,2,0,4,0,0,4,46,0,1,94,7,1,0,4,7,3,0,3,6,2,0,6,0,0,5,48,0,2,33,30,0,25,5,0,0,0,0,0,0,0,3,0,33,30,0,25,5,0,0,0,0,0,0,0,0,3
uSF1,TX,000,36,628896,19,9,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,9,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,24,2,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,15,42,9,0,0,18,0,0,10,5,38,18,0,0,3,1,0,0,1,0,0,1,0,0,0,0,14,0,0,40,18,0,0,4,1,0,0,1,0,0,1,0,0,0,0,15,0,0,53,21,0,0,5,4,0,0,3,0,0,1,0,0,1,0,15,0,3,7,0,0,0,0,0,6,5,1,0,0,0,1,0,7,0,0,0,0,0,6,5,1,0,0,0,0,1
uSF1,TX,000,36,628899,17,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,19,6,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,39,18,0,1,6,0,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,38,8,0,0,12,0,0,10,8,1128,486,48,1,296,6,8,16,24,36,1,2,33,2,25,30,107,4,3,1146,492,51,1,300,6,8,16,25,37,1,2,34,2,25,30,108,4,4,1205,504,62,1,304,12,8,16,26,37,1,2,39,2,29,31,108,7,16,6,5,4,1,0,0,1,0,1,0,0,0,0,0,12,7,5,2,0,0,3,0,3,2,0,2,0,0
uSF1,TX,000,36,628903,55,41,8,1,11,0,2,0,6,0,2,0,1,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,55,41,8,1,11,0,2,0,6,0,2,0,1,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,96,67,9,3,28,0,2,0,8,0,2,0,2,0,0,0,0,1,4,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,24,95,43,0,0,27,1,0,12,12,800,180,12,1,226,17,3,11,54,97,0,3,22,1,58,43,59,3,10,824,182,12,1,233,17,3,11,55,98,1,4,22,1,60,44,60,3,17,914,201,12,1,240,22,3,13,59,105,1,10,39,2,63,49,62,3,29,26,4,2,0,1,1,19,9,10,0,0,0,3,0,26,4,2,0,1,1,19,9,10,0,0,0,0,3
uSF1,TX,000,36,628909,22,16,0,4,4,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,22,16,0,4,4,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,55,41,1,4,13,1,4,0,5,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,12,51,18,0,0,21,0,0,4,8,59,11,0,0,12,13,0,0,6,10,1,0,1,0,0,1,4,0,0,67,11,0,0,13,13,0,0,9,13,1,0,1,0,0,1,5,0,0,82,11,0,0,13,16,0,3,10,16,1,0,3,0,0,1,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628913,29,18,4,0,2,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,31,20,4,0,3,0,0,0,3,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,45,32,4,0,11,0,0,0,6,0,4,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12,44,19,0,0,13,0,0,11,1,103,25,0,0,17,15,0,0,1,8,0,0,10,0,0,5,17,0,5,103,25,0,0,17,15,0,0,1,8,0,0,10,0,0,5,17,0,5,116,26,0,0,18,19,0,0,3,8,0,0,10,0,0,5,18,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
uSF1,TX,000,36,628917,30,19,0,0,7,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,32,21,0,0,7,1,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,91,61,0,1,29,1,2,0,6,0,3,3,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,4,0,0,0,0,0,0,0,26,90,24,0,0,40,0,0,7,19,159,39,1,1,24,11,0,0,3,27,1,4,10,4,1,4,28,0,1,159,39,1,1,24,11,0,0,3,27,1,4,10,4,1,4,28,0,1,177,44,1,1,24,13,0,0,4,27,1,4,11,4,1,9,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628922,67,27,3,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,9,1,0,1,0,0,0,0,30,69,29,3,1,4,0,0,0,5,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,9,1,0,1,0,0,0,0,30,135,76,9,1,27,0,0,0,13,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,9,3,0,1,0,2,0,0,47,128,37,1,0,41,2,0,30,17,629,110,4,0,37,19,8,9,5,23,1,2,61,0,2,3,316,19,10,655,116,4,0,45,19,8,9,5,23,1,2,61,0,3,3,326,19,11,718,119,4,0,49,32,8,9,16,27,1,2,70,0,4,3,333,20,21,26,19,1,10,8,0,7,2,5,0,0,0,0,0,26,19,1,10,8,0,7,2,5,0,0,0,0,0
uSF1,TX,000,36,628928,64,28,2,0,8,0,0,0,8,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,1,25,64,28,2,0,8,0,0,0,8,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,1,25,124,65,3,0,21,0,0,4,19,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,1,0,0,0,1,43,121,37,2,0,39,0,0,25,18,455,6,0,5,15,16,0,0,2,3,0,0,0,0,0,2,394,0,12,473,6,0,5,22,16,0,0,2,3,0,0,0,0,0,2,403,0,14,486,6,0,7,23,18,1,0,3,3,0,0,1,0,0,2,406,0,16,37,36,7,13,16,0,1,1,0,0,0,0,0,0,37,36,7,13,16,0,1,1,0,0,0,0,0,0
uSF1,TX,000,36,736458,8080,5147,222,56,1418,12,214,94,940,1,183,7,202,14,39,22,87,86,612,16,3,150,42,14,5,0,79,67,8,45,9,121,7,2,3,10,2,355,436,52,3,5,18,24,2,9,2436,8522,5588,252,77,1518,13,246,101,1009,1,226,9,234,16,41,27,93,98,622,16,3,155,47,16,6,0,81,67,8,60,11,130,7,2,3,11,2,380,436,53,3,5,19,24,2,9,2436,17083,11187,479,246,4173,39,452,148,1780,3,417,15,389,25,68,29,148,136,891,33,10,221,105,22,6,6,129,107,9,118,21,262,9,7,4,14,4,662,932,75,8,7,32,26,2,23,4866,16558,5802,61,1,5792,33,3,2436,2430,51729,9821,273,600,5380,3322,122,173,1253,3210,3594,98,1628,122,448,938,19396,165,1186,53484,10107,290,672,5754,3393,125,195,1331,3269,3697,117,1748,127,477,992,19713,180,1297,60894,10940,354,754,6383,4641,132,255,2220,3779,4039,148,2208,140,537,1232,20268,309,2555,2190,1644,324,269,977,74,310,253,57,6,6,0,230,0,2316,1754,336,290,1016,112,319,259,60,8,6,2,0,235
uSF1,TX,000,36,736472,8080,5147,222,56,1418,12,214,94,940,1,183,7,202,14,39,22,87,86,612,16,3,150,42,14,5,0,79,67,8,45,9,121,7,2,3,10,2,355,436,52,3,5,18,24,2,9,2436,8522,5588,252,77,1518,13,246,101,1009,1,226,9,234,16,41,27,93,98,622,16,3,155,47,16,6,0,81,67,8,60,11,130,7,2,3,11,2,380,436,53,3,5,19,24,2,9,2436,17083,11187,479,246,4173,39,452,148,1780,3,417,15,389,25,68,29,148,136,891,33,10,221,105,22,6,6,129,107,9,118,21,262,9,7,4,14,4,662,932,75,8,7,32,26,2,23,4866,16558,5802,61,1,5792,33,3,2436,2430,51729,9821,273,600,5380,3322,122,173,1253,3210,3594,98,1628,122,448,938,19396,165,1186,53484,10107,290,672,5754,3393,125,195,1331,3269,3697,117,1748,127,477,992,19713,180,1297,60894,10940,354,754,6383,4641,132,255,2220,3779,4039,148,2208,140,537,1232,20268,309,2555,2190,1644,324,269,977,74,310,253,57,6,6,0,230,0,2316,1754,336,290,1016,112,319,259,60,8,6,2,0,235
uSF1,TX,000,36,602164,1771,1132,67,21,334,4,48,19,211,0,35,0,38,2,7,2,30,22,86,5,0,33,9,1,0,0,16,8,1,12,0,29,0,0,2,3,0,87,114,14,0,3,4,7,0,2,509,1863,1224,73,24,353,4,55,19,222,0,47,1,49,3,8,2,30,24,87,5,0,34,12,1,0,0,16,8,1,19,0,31,0,0,2,3,0,91,114,14,0,3,4,7,0,2,509,4024,2641,134,74,1042,9,83,37,390,1,84,3,98,6,17,2,46,28,150,9,3,64,24,5,0,0,25,19,1,30,6,66,1,1,2,4,0,177,244,20,3,3,5,9,0,3,1116,3888,1292,16,0,1457,7,0,509,607,19736,3120,139,96,2720,948,33,101,329,888,82,41,576,40,317,258,9606,65,377,20306,3209,151,104,2846,960,36,108,348,913,90,53,606,41,333,264,9748,66,430,22456,3439,197,113,3008,1305,40,135,538,1050,103,70,788,46,365,306,9954,88,911,471,300,95,133,66,6,98,75,23,1,1,0,72,0,479,302,96,134,66,6,102,76,26,3,1,2,0,72
uSF1,TX,000,36,602165,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,602173,18,14,1,0,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,18,14,1,0,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,50,33,1,0,16,0,2,0,5,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,17,50,14,0,0,19,0,0,4,13,195,24,0,0,43,21,1,2,2,19,1,0,5,0,2,2,65,0,8,199,24,0,0,44,22,2,2,2,19,2,0,5,0,2,2,65,0,8,245,29,0,0,46,27,5,2,5,21,2,0,25,0,2,2,67,0,12,7,1,0,1,0,0,3,2,1,0,0,0,3,0,7,1,0,1,0,0,3,2,1,0,0,0,0,3
