FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013F001,PCT013F002,PCT013F003,PCT013F004,PCT013F005,PCT013F006,PCT013F007,PCT013F008,PCT013F009,PCT013F010,PCT013F011,PCT013F012,PCT013F013,PCT013F014,PCT013F015,PCT013F016,PCT013F017,PCT013F018,PCT013F019,PCT013F020,PCT013F021,PCT013F022,PCT013F023,PCT013F024,PCT013F025,PCT013F026,PCT013F027,PCT013F028,PCT013F029,PCT013F030,PCT013F031,PCT013F032,PCT013F033,PCT013F034,PCT013F035,PCT013F036,PCT013F037,PCT013F038,PCT013F039,PCT013F040,PCT013F041,PCT013F042,PCT013F043,PCT013F044,PCT013F045,PCT013F046,PCT013F047,PCT013F048,PCT013F049,PCT013G001,PCT013G002,PCT013G003,PCT013G004,PCT013G005,PCT013G006,PCT013G007,PCT013G008,PCT013G009,PCT013G010,PCT013G011,PCT013G012,PCT013G013,PCT013G014,PCT013G015,PCT013G016,PCT013G017,PCT013G018,PCT013G019,PCT013G020,PCT013G021,PCT013G022,PCT013G023,PCT013G024,PCT013G025,PCT013G026,PCT013G027,PCT013G028,PCT013G029,PCT013G030,PCT013G031,PCT013G032,PCT013G033,PCT013G034,PCT013G035,PCT013G036,PCT013G037,PCT013G038,PCT013G039,PCT013G040,PCT013G041,PCT013G042,PCT013G043,PCT013G044,PCT013G045,PCT013G046,PCT013G047,PCT013G048,PCT013G049,PCT013H001,PCT013H002,PCT013H003,PCT013H004,PCT013H005,PCT013H006,PCT013H007,PCT013H008,PCT013H009,PCT013H010,PCT013H011,PCT013H012,PCT013H013,PCT013H014,PCT013H015,PCT013H016,PCT013H017,PCT013H018,PCT013H019,PCT013H020,PCT013H021,PCT013H022,PCT013H023,PCT013H024,PCT013H025,PCT013H026,PCT013H027,PCT013H028,PCT013H029,PCT013H030,PCT013H031,PCT013H032,PCT013H033,PCT013H034,PCT013H035,PCT013H036,PCT013H037,PCT013H038,PCT013H039,PCT013H040,PCT013H041,PCT013H042,PCT013H043,PCT013H044,PCT013H045,PCT013H046,PCT013H047,PCT013H048,PCT013H049,PCT013I001,PCT013I002,PCT013I003,PCT013I004,PCT013I005,PCT013I006,PCT013I007,PCT013I008,PCT013I009,PCT013I010,PCT013I011,PCT013I012,PCT013I013,PCT013I014,PCT013I015,PCT013I016,PCT013I017,PCT013I018,PCT013I019,PCT013I020,PCT013I021,PCT013I022,PCT013I023,PCT013I024,PCT013I025,PCT013I026,PCT013I027,PCT013I028,PCT013I029,PCT013I030,PCT013I031,PCT013I032,PCT013I033,PCT013I034,PCT013I035,PCT013I036,PCT013I037,PCT013I038,PCT013I039,PCT013I040,PCT013I041,PCT013I042,PCT013I043,PCT013I044,PCT013I045,PCT013I046,PCT013I047,PCT013I048,PCT013I049,PCT015A001,PCT015A002,PCT015A003,PCT015A004,PCT015A005,PCT015A006,PCT015A007,PCT015A008,PCT015A009,PCT015A010,PCT015A011,PCT015A012,PCT015A013,PCT015B001,PCT015B002,PCT015B003,PCT015B004,PCT015B005,PCT015B006,PCT015B007,PCT015B008,PCT015B009,PCT015B010,PCT015B011,PCT015B012,PCT015B013,PCT015C001,PCT015C002,PCT015C003,PCT015C004,PCT015C005,PCT015C006,PCT015C007,PCT015C008,PCT015C009,PCT015C010,PCT015C011,PCT015C012,PCT015C013
uSF1,TX,000,36,627703,891,469,69,54,41,21,19,9,13,28,56,47,31,32,19,8,10,0,5,1,2,2,2,0,0,422,49,67,54,23,14,4,6,24,47,38,27,27,19,6,8,1,2,1,0,1,3,1,0,86,41,5,6,2,2,2,1,0,2,6,0,2,4,1,4,0,0,0,0,0,2,1,1,0,45,6,4,2,2,2,0,1,1,3,3,6,2,3,3,1,1,2,0,0,1,0,2,0,1533,791,116,96,68,30,34,13,16,51,101,73,59,52,26,16,19,1,5,3,2,4,4,2,0,742,112,101,79,41,30,10,12,46,77,65,55,38,28,15,13,4,3,1,1,5,4,2,0,1021,479,27,21,30,8,10,5,4,9,25,29,49,54,47,37,32,2,17,11,11,19,16,10,6,542,21,26,23,12,10,1,9,19,28,36,41,41,31,32,31,13,16,12,19,27,36,26,32,125,52,8,14,17,3,10,73,12,30,21,0,10,45,28,3,4,15,1,5,17,5,6,4,0,2,5,3,2,0,1,0,0,2,0,2,0,0,0
uSF1,TX,000,36,627708,642,358,41,30,33,20,22,17,13,22,46,28,28,21,13,16,4,2,0,0,1,0,1,0,0,284,34,36,32,22,14,4,7,24,30,23,21,11,12,5,5,0,1,0,1,0,1,1,0,109,57,8,9,2,1,1,0,1,3,6,6,3,4,5,2,2,2,0,1,0,0,1,0,0,52,7,5,6,2,2,0,1,4,5,6,4,1,1,3,1,1,0,1,0,1,0,0,1,1305,708,86,76,59,33,40,23,22,50,89,72,53,35,25,23,10,4,2,2,1,0,2,0,1,597,79,84,64,37,26,7,8,45,66,55,46,22,22,9,14,1,2,1,3,2,1,2,1,1254,591,27,18,28,9,11,4,2,14,27,52,68,52,60,53,33,11,16,9,21,18,25,23,10,663,27,33,36,15,15,7,6,14,28,54,39,46,52,59,32,18,18,9,15,40,41,37,22,154,61,14,13,21,0,13,93,21,29,21,2,20,108,60,4,8,42,0,6,48,2,13,23,4,6,1,0,0,0,0,0,0,1,0,0,1,0,0
uSF1,TX,000,36,627713,672,369,46,37,35,24,10,6,8,25,44,37,38,24,21,8,4,0,0,0,1,0,1,0,0,303,38,37,41,12,8,8,7,16,38,20,26,25,8,8,4,0,1,1,2,0,2,1,0,126,65,9,13,8,1,2,0,1,4,4,9,4,5,0,2,0,0,0,2,0,1,0,0,0,61,6,8,0,3,2,2,0,4,9,5,4,7,4,3,1,0,0,1,0,0,1,0,1,1434,762,103,79,66,41,23,7,17,52,97,86,70,47,30,20,9,2,2,0,3,5,2,1,0,672,102,84,78,28,19,16,11,37,83,54,51,42,26,17,7,1,2,5,2,1,2,3,1,1693,840,54,32,40,16,10,8,3,21,61,75,72,107,86,60,46,9,18,14,20,28,23,22,15,853,46,35,24,18,10,2,7,20,50,60,68,76,64,60,49,16,18,21,18,38,52,54,47,176,66,7,8,30,5,16,110,21,49,33,0,7,38,20,1,2,10,0,7,18,5,2,7,0,4,2,0,0,0,0,0,0,2,0,1,0,0,1
uSF1,TX,000,36,627719,166,105,16,10,9,1,4,3,3,11,12,8,8,8,2,5,2,0,0,1,1,1,0,0,0,61,13,5,6,0,2,3,1,2,10,7,5,2,2,1,0,0,0,0,1,0,1,0,0,27,16,1,4,1,1,1,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,11,2,3,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,404,235,31,24,19,4,9,6,4,20,30,21,18,17,4,10,5,4,2,2,1,2,2,0,0,169,28,19,15,5,4,4,4,8,21,17,15,6,10,2,4,1,0,0,3,0,1,0,2,174,89,3,2,3,2,2,1,1,0,4,8,5,7,13,10,8,1,0,4,6,1,5,1,2,85,2,3,1,0,1,2,0,1,7,1,6,5,9,15,3,2,1,3,3,8,10,1,1,47,29,12,5,5,0,7,18,8,2,5,0,3,33,17,5,3,3,1,5,16,1,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627722,127,60,14,13,5,5,3,0,0,0,6,5,4,2,1,0,0,1,1,0,0,0,0,0,0,67,15,7,13,4,3,2,0,2,8,6,3,1,2,1,0,0,0,0,0,0,0,0,0,40,19,3,4,4,1,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,21,2,1,3,1,1,0,1,1,5,3,0,0,1,0,0,0,1,0,0,1,0,0,0,348,156,40,37,19,6,4,1,0,4,14,12,9,6,1,0,1,1,1,0,0,0,0,0,0,192,39,29,25,9,6,3,1,14,23,20,8,5,5,2,0,0,0,0,2,0,1,0,0,78,34,12,5,5,2,1,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,1,0,0,44,8,2,3,2,1,1,0,5,5,5,4,5,0,1,1,0,1,0,0,0,0,0,0,12,5,0,3,1,0,1,7,2,2,2,0,1,46,30,3,6,9,2,10,16,3,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627726,24,12,2,1,0,0,0,1,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,20,11,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,1,0,73,38,5,4,0,0,1,1,3,1,4,7,4,2,0,2,0,0,2,0,1,1,0,0,0,35,5,2,1,0,0,1,1,8,2,3,3,0,1,1,0,0,0,1,1,2,3,0,0,549,278,5,4,4,2,2,4,4,20,55,38,21,16,20,21,22,8,6,4,4,10,3,2,3,271,12,3,2,2,3,3,2,22,34,22,20,18,27,26,16,8,9,7,6,8,9,6,6,36,4,0,1,2,0,1,32,0,21,11,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
uSF1,TX,000,36,627728,42,22,1,2,2,2,2,0,0,3,3,0,1,1,1,0,2,0,0,0,0,2,0,0,0,20,1,0,1,0,1,0,2,0,5,1,0,1,1,3,0,0,1,0,0,1,1,1,0,5,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,42,1,2,2,3,2,0,0,6,7,2,3,4,2,2,2,1,0,0,0,2,0,0,1,36,3,0,1,0,1,0,2,2,9,3,1,2,2,3,0,0,1,0,0,2,2,1,1,637,305,3,1,3,0,1,3,0,26,53,45,31,24,18,20,9,3,5,3,3,5,11,20,18,332,3,3,3,2,1,1,3,16,42,18,12,14,17,17,9,0,3,2,4,9,26,46,81,47,3,0,0,3,0,0,44,1,28,15,0,0,3,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
uSF1,TX,000,36,627730,326,182,14,22,9,14,13,6,3,12,13,14,20,15,9,9,4,1,2,1,0,1,0,0,0,144,22,14,10,10,9,2,3,10,7,10,18,9,6,7,1,1,0,1,0,2,1,1,0,26,16,3,1,1,1,0,1,0,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,10,1,1,0,2,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,764,425,52,33,34,26,23,10,10,29,37,34,40,30,24,14,12,4,2,4,1,3,0,3,0,339,52,39,33,17,17,8,6,19,27,22,36,18,12,10,5,1,3,5,1,5,1,1,1,134,73,1,0,4,3,1,2,0,2,7,7,4,12,8,5,3,5,2,2,1,2,1,1,0,61,3,4,5,4,2,3,1,2,4,7,3,5,7,1,2,1,0,0,1,2,2,2,0,47,26,5,3,8,0,10,21,8,7,6,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627732,433,203,34,20,22,4,4,10,4,9,21,23,17,12,5,6,4,0,2,2,1,2,1,0,0,230,36,22,13,9,12,10,5,15,25,20,15,14,8,10,7,1,2,2,1,2,1,0,0,56,30,5,3,3,1,0,1,0,1,6,5,3,1,0,0,0,0,0,0,0,1,0,0,0,26,5,1,4,0,0,0,0,2,4,2,0,0,1,2,0,0,1,0,0,1,1,0,2,844,412,65,49,35,16,10,14,5,22,39,40,35,24,12,10,8,1,5,3,5,9,3,2,0,432,62,38,32,19,14,15,7,25,49,44,31,21,14,15,11,2,5,3,6,11,6,1,1,3392,1586,95,83,70,44,17,8,3,41,154,151,136,132,158,138,102,24,38,22,27,38,54,30,21,1806,111,71,64,42,21,7,10,58,159,126,133,149,139,137,111,41,46,24,43,72,99,72,71,138,28,4,3,16,0,5,110,14,40,52,0,4,19,13,0,2,8,1,2,6,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627740,265,149,20,16,16,9,4,5,4,14,12,15,17,6,5,5,0,1,0,0,0,0,0,0,0,116,14,9,15,8,3,6,1,4,19,9,12,7,5,2,0,0,1,1,0,0,0,0,0,74,38,0,3,2,3,2,1,0,1,1,3,4,5,1,3,2,0,3,1,1,0,2,0,0,36,3,3,4,2,0,1,0,1,0,3,0,4,2,1,4,2,2,0,1,1,0,2,0,478,247,27,28,26,11,9,7,6,17,18,25,29,12,11,9,1,2,1,2,2,4,0,0,0,231,24,20,23,15,6,6,1,6,35,27,21,13,14,4,3,2,5,2,1,3,0,0,0,2928,1324,72,93,79,56,21,8,8,21,81,89,98,100,116,89,89,29,46,31,50,54,50,31,13,1604,71,92,93,46,32,7,11,28,86,76,110,129,135,131,96,23,58,36,60,85,97,49,53,90,25,5,6,10,0,4,65,5,28,27,0,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627745,81,44,5,6,2,0,0,0,1,5,5,7,9,1,0,2,1,0,0,0,0,0,0,0,0,37,3,2,1,2,2,2,0,2,5,5,2,3,4,0,1,0,1,0,0,1,0,1,0,46,23,6,1,0,1,1,0,2,1,1,3,1,1,1,2,1,0,0,0,0,1,0,0,0,23,4,1,1,0,0,0,0,1,6,2,2,2,2,0,0,0,0,0,0,0,1,1,0,250,141,18,14,4,7,2,3,2,11,23,13,25,6,2,6,2,2,1,0,0,0,0,0,0,109,10,6,3,8,2,3,1,8,14,17,8,8,8,2,5,1,1,1,0,1,1,1,0,2467,1192,70,41,45,32,12,6,7,35,104,85,94,112,111,106,92,26,26,17,24,54,33,37,23,1275,49,38,31,20,15,7,11,44,128,74,94,100,111,117,90,20,33,23,39,67,66,44,54,136,30,9,9,9,0,3,106,11,44,40,0,11,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
uSF1,TX,000,36,627751,451,242,33,26,16,13,6,2,8,12,41,29,15,12,10,8,6,2,1,0,1,1,0,0,0,209,28,21,25,7,10,8,4,8,29,22,5,13,15,5,5,1,1,0,0,2,0,0,0,105,58,10,7,7,5,1,4,0,3,4,2,4,4,1,2,2,0,0,1,0,0,0,0,1,47,6,4,8,1,2,0,0,3,2,4,5,4,2,1,0,0,1,1,0,3,0,0,0,1236,692,92,63,48,27,31,23,26,49,107,69,56,35,30,15,8,2,3,2,3,2,0,1,0,544,76,68,55,21,26,15,9,36,75,46,24,33,26,11,9,1,2,3,2,5,1,0,0,1852,906,66,48,48,33,11,10,13,39,69,79,103,73,69,61,45,3,22,15,18,27,33,13,8,946,54,50,56,27,18,16,7,30,81,65,66,85,63,61,54,7,25,17,28,32,45,29,30,206,62,9,22,22,0,9,144,13,74,38,0,19,19,8,1,0,7,0,0,11,1,3,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
uSF1,TX,000,36,627756,516,262,43,28,27,16,8,8,5,14,17,26,28,21,9,6,1,2,2,0,0,1,0,0,0,254,29,30,19,15,15,6,6,14,27,31,27,11,8,6,5,2,1,0,1,1,0,0,0,163,83,17,14,7,2,5,2,4,2,4,7,5,4,2,6,0,0,1,0,0,0,0,1,0,80,14,10,7,2,0,1,0,6,8,8,5,4,4,6,2,0,0,1,0,1,0,1,0,1167,624,83,70,69,32,26,10,15,31,50,65,55,35,25,18,13,4,9,3,4,4,1,2,0,543,64,63,49,22,21,7,10,34,61,58,51,23,29,22,10,3,7,0,2,4,1,2,0,3495,1683,151,110,115,59,22,25,25,68,152,152,139,138,148,100,73,28,31,13,27,36,32,27,12,1812,127,117,95,57,37,33,21,79,155,143,161,126,102,107,87,30,34,32,28,54,84,58,45,249,109,8,29,51,0,21,140,9,52,59,0,20,18,9,0,0,7,1,1,9,0,3,5,0,1,6,3,0,0,2,0,1,3,0,3,0,0,0
uSF1,TX,000,36,627761,261,144,10,11,12,9,10,2,5,14,24,11,15,8,7,4,1,0,0,0,0,1,0,0,0,117,16,2,7,8,6,0,3,10,23,2,9,14,5,5,1,3,0,0,1,2,0,0,0,91,40,7,3,2,2,0,0,1,2,5,5,4,2,2,1,2,0,0,0,1,0,0,1,0,51,11,4,2,5,3,0,1,3,6,1,3,2,3,0,4,0,0,0,0,2,1,0,0,622,367,33,26,22,27,22,12,9,38,60,36,33,19,12,6,8,1,0,1,0,2,0,0,0,255,36,12,17,15,11,2,7,24,41,18,17,19,15,8,6,3,0,0,1,3,0,0,0,2224,1020,65,56,58,26,14,11,7,22,76,80,83,78,88,71,74,28,31,15,24,35,36,23,19,1204,59,55,48,32,21,10,6,29,75,83,96,89,106,98,86,22,29,20,26,48,60,64,42,157,54,9,22,11,0,12,103,5,42,40,2,14,35,13,1,3,7,0,2,22,3,7,7,0,5,4,3,0,2,1,0,0,1,0,1,0,0,0
uSF1,TX,000,36,627766,74,42,5,3,5,0,2,0,0,3,8,5,4,5,0,0,0,1,0,1,0,0,0,0,0,32,4,2,3,2,0,0,1,0,5,4,5,0,1,0,4,1,0,0,0,0,0,0,0,53,30,4,2,2,2,1,0,1,2,1,1,2,1,2,0,3,0,1,1,0,1,1,1,1,23,4,2,1,0,2,1,0,2,0,2,1,1,1,1,2,0,0,0,1,0,1,1,0,253,131,17,9,18,4,2,2,1,7,15,8,6,12,7,7,3,4,2,2,0,2,1,1,1,122,11,13,15,3,4,1,1,4,9,13,12,6,6,5,10,1,1,2,0,3,2,0,0,3721,1727,82,87,121,66,29,13,11,29,62,75,116,157,150,144,105,34,43,39,55,101,101,74,33,1994,89,105,99,69,32,9,7,35,66,105,134,148,203,145,112,25,63,50,75,151,137,85,50,103,21,4,3,10,0,4,82,9,36,31,0,6,6,3,0,1,1,0,1,3,1,1,1,0,0,3,2,0,1,1,0,0,1,0,1,0,0,0
uSF1,TX,000,36,627771,199,108,16,13,10,3,1,4,3,9,16,13,8,3,3,3,3,0,0,0,0,0,0,0,0,91,13,13,7,4,3,4,6,9,12,4,5,4,2,3,0,0,0,1,1,0,0,0,0,54,24,2,1,0,1,1,1,1,4,2,1,3,3,1,0,1,1,0,0,0,0,0,1,0,30,3,6,3,0,1,0,0,2,2,4,0,1,2,0,1,0,1,1,0,1,1,1,0,540,300,36,33,22,11,10,10,11,20,47,31,26,15,8,7,5,2,0,1,0,2,1,2,0,240,44,33,22,7,5,5,8,23,26,21,15,8,7,6,3,1,1,1,0,1,1,2,0,127,62,4,8,4,0,2,0,1,2,1,5,4,7,2,7,3,0,6,1,2,1,1,0,1,65,4,3,4,3,1,1,2,2,4,4,8,8,5,4,3,1,3,1,0,1,1,1,1,58,31,1,11,11,0,8,27,2,6,4,0,15,142,85,8,12,35,6,24,57,11,15,21,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0
uSF1,TX,000,36,627777,1242,658,66,72,76,32,25,18,7,45,69,69,58,42,24,24,16,3,3,2,4,2,1,0,0,584,79,65,52,29,20,8,13,36,68,69,45,19,25,19,11,3,8,1,6,2,4,1,1,225,109,19,13,6,5,4,1,1,5,10,10,9,7,5,3,7,1,1,0,0,1,1,0,0,116,20,15,9,6,5,2,1,8,9,9,4,9,4,4,2,3,3,1,1,0,0,1,0,2402,1232,124,119,122,58,46,31,18,91,145,116,111,78,46,45,36,6,9,5,8,10,4,3,1,1170,151,113,102,53,43,19,26,80,122,116,87,56,60,41,24,10,19,11,10,7,10,5,5,3703,1777,89,70,75,65,30,15,23,76,193,185,162,154,170,118,89,34,45,17,26,46,52,31,12,1926,103,84,62,47,38,22,30,96,177,171,144,150,164,132,99,37,44,22,39,75,85,53,52,303,77,11,15,36,0,15,226,27,96,83,2,18,37,20,3,6,10,0,1,17,3,6,6,0,2,5,0,0,0,0,0,0,5,0,1,4,0,0
uSF1,TX,000,36,627785,195,124,6,11,8,5,5,1,7,4,20,12,12,11,6,6,3,1,2,1,0,0,1,1,1,71,6,4,8,3,0,1,2,2,6,8,9,4,6,1,1,0,1,0,2,3,1,3,0,87,42,7,1,2,0,0,1,0,2,4,8,7,3,2,1,1,0,2,1,0,0,0,0,0,45,5,1,1,0,1,0,1,4,5,9,4,3,3,2,2,0,1,1,0,0,0,1,1,510,287,25,25,24,11,8,4,8,8,36,43,25,20,15,13,6,3,3,2,1,2,2,2,1,223,20,13,20,9,8,3,5,8,27,23,26,13,12,7,6,2,5,2,4,4,3,3,0,2828,1351,85,52,49,35,13,9,9,33,172,182,130,136,114,91,68,13,14,13,23,35,28,22,25,1477,77,52,38,29,21,11,16,56,172,139,136,137,147,86,70,18,27,18,36,34,45,52,60,196,46,10,9,22,0,5,150,15,69,61,1,4,14,4,1,3,0,0,0,10,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627790,37,24,1,4,1,0,0,1,0,0,2,5,1,4,0,1,0,1,1,1,0,1,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1,1,0,20,11,2,0,3,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,9,1,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,78,50,4,4,2,3,0,3,0,2,5,9,1,6,4,1,1,1,1,1,0,2,0,0,0,28,6,0,0,0,2,0,1,1,1,1,6,3,0,1,0,0,0,0,2,1,1,2,0,1064,524,28,26,33,27,7,3,5,13,43,43,38,48,60,50,35,5,11,2,10,10,7,9,11,540,16,33,41,21,3,2,3,9,40,39,44,67,58,54,30,6,5,7,11,12,17,12,10,49,6,1,1,3,0,1,43,4,5,27,0,7,2,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0
uSF1,TX,000,36,627793,54,28,1,5,0,1,0,0,0,2,8,4,3,3,1,0,0,0,0,0,0,0,0,0,0,26,4,2,1,3,0,1,0,1,4,1,2,1,5,0,0,0,1,0,0,0,0,0,0,14,8,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,103,59,5,5,2,6,3,0,0,5,10,6,6,4,2,1,1,1,0,0,0,1,1,0,0,44,6,2,1,4,1,1,2,5,4,2,5,1,5,1,0,0,2,0,2,0,0,0,0,300,141,4,1,3,2,1,1,2,4,8,12,11,15,21,11,15,2,2,4,5,4,2,3,8,159,2,1,3,1,1,0,1,2,6,7,5,5,18,7,8,5,7,3,6,15,13,18,25,29,7,0,0,2,0,5,22,2,11,7,0,2,7,2,0,1,0,0,1,5,1,0,4,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0
uSF1,TX,000,36,627796,528,310,24,19,19,20,13,11,9,22,42,39,28,25,17,8,7,3,1,0,1,1,0,1,0,218,21,14,36,23,9,7,3,18,21,9,26,9,8,6,2,0,0,0,5,0,1,0,0,55,29,7,8,0,0,0,0,0,1,2,4,4,1,0,1,0,0,1,0,0,0,0,0,0,26,3,5,1,0,1,0,0,2,5,2,2,2,1,0,0,0,0,0,2,0,0,0,0,983,591,48,57,38,37,25,16,18,36,73,67,55,46,29,13,12,7,5,1,3,3,1,1,0,392,49,30,52,33,15,8,4,31,43,22,44,13,13,14,4,1,1,1,8,4,1,1,0,323,184,6,9,4,3,3,2,1,3,17,19,23,20,20,15,11,3,4,4,2,7,6,0,2,139,6,3,6,2,2,2,3,5,9,14,15,18,14,10,8,1,0,3,6,1,3,6,2,103,31,3,19,5,0,4,72,18,29,9,0,16,8,1,0,1,0,0,0,7,0,2,5,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0
uSF1,TX,000,36,627799,78,57,4,2,0,3,2,4,1,4,12,10,4,4,1,3,2,0,0,0,0,1,0,0,0,21,1,2,2,2,2,2,0,0,2,3,1,1,0,0,1,0,0,0,0,1,1,0,0,28,13,1,3,1,0,0,0,0,1,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,15,7,1,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,201,120,10,10,6,6,2,4,2,8,17,14,14,12,4,5,4,0,0,0,1,1,0,0,0,81,13,14,8,5,2,2,0,2,7,8,4,7,1,0,1,0,3,1,0,2,1,0,0,161,97,0,2,4,0,1,2,0,2,8,7,7,17,10,17,9,4,5,0,1,1,0,0,0,64,5,2,3,2,1,0,2,1,2,5,9,5,7,8,3,2,0,2,1,0,2,1,1,29,7,0,5,1,0,1,22,7,7,7,0,1,15,9,0,0,4,0,5,6,3,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
uSF1,TX,000,36,627801,170,95,17,12,9,7,4,3,1,3,5,9,10,7,4,1,2,0,1,0,0,0,0,0,0,75,8,11,10,4,3,4,0,1,6,10,4,6,3,1,0,0,0,0,1,2,1,0,0,39,17,5,3,0,0,0,0,0,2,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,22,3,3,2,0,3,0,0,1,1,0,2,2,1,1,0,1,0,0,0,2,0,0,0,378,207,29,27,18,14,9,5,2,10,15,19,20,16,9,4,5,1,1,0,2,1,0,0,0,171,18,31,19,11,5,5,3,2,17,18,8,9,7,5,4,1,0,1,1,2,1,2,1,40,20,1,4,0,2,0,0,0,1,3,1,2,0,2,1,0,1,0,0,1,0,0,1,0,20,2,4,2,0,0,1,0,0,0,1,2,3,1,2,0,1,0,1,0,0,0,0,0,19,15,5,2,5,1,2,4,3,0,1,0,0,61,40,10,8,7,2,13,21,11,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627805,130,67,9,6,7,3,1,4,2,11,5,10,5,1,2,1,0,0,0,0,0,0,0,0,0,63,12,8,7,4,5,1,2,6,5,2,2,6,0,1,1,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,99,10,12,10,5,2,5,2,13,8,11,11,4,2,2,0,1,0,0,1,0,0,0,0,88,12,9,11,6,6,1,3,8,6,3,7,7,1,1,3,1,1,1,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,9,4,2,1,0,0,1,5,1,4,0,0,0,36,15,1,2,3,1,8,21,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627807,1500,797,97,72,67,54,45,15,31,64,72,73,57,44,37,20,19,6,6,2,7,8,0,1,0,703,89,93,68,42,37,12,19,50,71,60,43,38,27,17,14,1,9,1,4,7,0,0,1,247,142,15,17,18,4,3,4,1,13,13,16,9,9,6,4,2,1,3,0,2,1,1,0,0,105,16,13,12,8,2,1,4,2,11,4,10,9,2,1,3,1,3,2,1,0,0,0,0,3668,1986,245,200,161,114,116,43,62,157,211,202,141,111,78,50,41,8,11,8,12,10,4,1,0,1682,262,228,166,96,64,37,40,115,154,138,95,98,61,40,28,8,21,5,6,13,2,1,4,734,357,23,22,29,14,4,2,5,18,21,28,24,16,29,34,13,10,11,5,8,14,14,4,9,377,13,17,16,9,7,6,10,21,17,24,21,28,24,29,16,11,7,6,16,25,24,10,20,180,103,17,37,23,0,26,77,21,33,16,0,7,80,50,6,15,19,1,9,30,10,4,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
