FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012J001,PCT012J002,PCT012J003,PCT012J004,PCT012J005,PCT012J006,PCT012J007,PCT012J008,PCT012J009,PCT012J010,PCT012J011,PCT012J012,PCT012J013,PCT012J014,PCT012J015,PCT012J016,PCT012J017,PCT012J018,PCT012J019,PCT012J020,PCT012J021,PCT012J022,PCT012J023,PCT012J024,PCT012J025,PCT012J026,PCT012J027,PCT012J028,PCT012J029,PCT012J030,PCT012J031,PCT012J032,PCT012J033,PCT012J034,PCT012J035,PCT012J036,PCT012J037,PCT012J038,PCT012J039,PCT012J040,PCT012J041,PCT012J042,PCT012J043,PCT012J044,PCT012J045,PCT012J046,PCT012J047,PCT012J048,PCT012J049,PCT012J050,PCT012J051,PCT012J052,PCT012J053,PCT012J054,PCT012J055,PCT012J056,PCT012J057,PCT012J058,PCT012J059,PCT012J060,PCT012J061,PCT012J062,PCT012J063,PCT012J064,PCT012J065,PCT012J066,PCT012J067,PCT012J068,PCT012J069,PCT012J070,PCT012J071,PCT012J072,PCT012J073,PCT012J074,PCT012J075,PCT012J076,PCT012J077,PCT012J078,PCT012J079,PCT012J080,PCT012J081,PCT012J082,PCT012J083,PCT012J084,PCT012J085,PCT012J086,PCT012J087,PCT012J088,PCT012J089,PCT012J090,PCT012J091,PCT012J092,PCT012J093,PCT012J094,PCT012J095,PCT012J096,PCT012J097,PCT012J098,PCT012J099,PCT012J100,PCT012J101,PCT012J102,PCT012J103,PCT012J104,PCT012J105,PCT012J106,PCT012J107,PCT012J108,PCT012J109,PCT012J110,PCT012J111,PCT012J112,PCT012J113,PCT012J114,PCT012J115,PCT012J116,PCT012J117,PCT012J118,PCT012J119,PCT012J120,PCT012J121,PCT012J122,PCT012J123,PCT012J124,PCT012J125,PCT012J126,PCT012J127,PCT012J128,PCT012J129,PCT012J130,PCT012J131,PCT012J132,PCT012J133,PCT012J134,PCT012J135,PCT012J136,PCT012J137,PCT012J138,PCT012J139,PCT012J140,PCT012J141,PCT012J142,PCT012J143,PCT012J144,PCT012J145,PCT012J146,PCT012J147,PCT012J148,PCT012J149,PCT012J150,PCT012J151,PCT012J152,PCT012J153,PCT012J154,PCT012J155,PCT012J156,PCT012J157,PCT012J158,PCT012J159,PCT012J160,PCT012J161,PCT012J162,PCT012J163,PCT012J164,PCT012J165,PCT012J166,PCT012J167,PCT012J168,PCT012J169,PCT012J170,PCT012J171,PCT012J172,PCT012J173,PCT012J174,PCT012J175,PCT012J176,PCT012J177,PCT012J178,PCT012J179,PCT012J180,PCT012J181,PCT012J182,PCT012J183,PCT012J184,PCT012J185,PCT012J186,PCT012J187,PCT012J188,PCT012J189,PCT012J190,PCT012J191,PCT012J192,PCT012J193,PCT012J194,PCT012J195,PCT012J196,PCT012J197,PCT012J198,PCT012J199,PCT012J200,PCT012J201,PCT012J202,PCT012J203,PCT012J204,PCT012J205,PCT012J206,PCT012J207,PCT012J208,PCT012J209
uSF1,TX,000,36,613735,1569,693,4,12,11,11,9,7,9,9,13,10,6,13,10,13,12,10,15,11,7,5,8,9,12,4,6,5,4,7,11,15,6,5,5,6,9,9,7,10,14,5,13,14,15,20,7,11,5,13,8,10,6,8,6,6,9,3,4,5,1,4,5,8,9,10,11,10,7,7,10,4,9,10,7,0,7,5,4,4,2,7,2,7,9,1,2,3,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,876,4,7,8,11,11,13,12,11,12,13,13,15,11,11,11,10,18,13,8,9,8,7,3,9,3,8,5,12,6,6,10,9,9,11,11,13,15,5,12,8,6,15,13,15,10,11,10,11,6,10,11,11,12,8,9,7,12,8,11,11,12,9,8,7,6,16,9,8,6,10,11,17,16,9,17,12,11,9,4,7,7,7,5,9,11,10,3,5,6,3,1,3,1,0,1,0,0,0,1,1,0,0,0
uSF1,TX,000,36,613808,199,120,2,1,0,1,0,1,1,4,3,1,2,3,1,3,4,0,2,2,1,0,1,0,1,0,0,0,2,1,0,1,2,2,4,2,6,5,3,4,2,2,6,3,5,3,3,2,1,2,1,3,4,1,1,1,0,0,2,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1,0,1,3,1,0,0,2,1,1,2,1,3,2,1,1,2,0,2,0,1,2,1,1,1,1,0,0,1,2,1,1,3,1,2,3,1,2,1,1,0,1,1,0,2,4,4,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613884,226,115,3,4,2,1,4,1,4,1,1,3,4,1,1,2,4,4,1,1,0,0,0,1,1,1,0,2,4,1,3,0,1,0,0,0,1,4,3,5,2,1,1,4,1,4,3,4,3,4,2,4,2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,4,0,0,2,2,4,2,2,2,4,2,2,5,1,2,0,2,0,0,2,2,0,2,0,1,2,2,2,0,3,0,2,3,2,1,3,2,3,3,3,5,2,4,1,1,1,2,2,2,2,2,6,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,613984,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,8,7,3,3,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,14,18,24,9,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614056,59,31,0,0,1,0,1,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,0,2,0,0,1,1,2,1,0,1,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,2,2,0,1,0,2,1,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614130,176,111,3,1,1,1,1,1,0,1,4,0,0,0,2,1,2,4,1,0,2,0,4,1,4,1,1,4,1,4,2,7,5,2,3,0,3,4,1,2,2,2,3,2,4,7,3,2,2,1,0,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,1,0,0,0,0,2,3,0,2,1,1,0,0,1,2,1,0,2,0,1,2,1,2,2,2,0,2,1,1,4,1,0,1,0,1,2,2,1,2,4,2,1,2,1,0,0,0,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614256,124,71,1,0,0,0,3,2,1,2,2,1,0,1,2,0,0,1,1,0,2,1,1,2,0,0,0,1,4,3,1,0,1,3,4,0,0,0,1,4,1,1,5,0,1,0,0,2,0,3,3,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,0,1,0,1,2,0,1,0,1,1,1,0,1,2,4,0,0,0,1,1,0,2,1,1,1,0,3,2,0,1,2,0,0,1,0,1,2,0,1,2,1,0,1,3,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614379,740,338,2,5,4,5,9,4,12,5,5,6,6,6,4,6,8,6,3,7,6,8,5,7,3,3,2,2,5,2,5,7,6,2,5,3,3,9,3,4,7,5,6,7,6,3,1,5,7,2,6,5,4,4,2,3,3,2,0,6,1,3,1,3,3,1,5,3,3,4,2,6,0,4,0,2,1,4,0,4,5,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,8,7,3,3,5,7,5,6,4,5,2,4,4,5,6,7,2,5,5,6,3,6,3,5,2,8,2,1,4,3,8,5,2,5,5,6,4,5,5,5,6,8,7,4,6,8,5,4,5,9,7,3,7,5,5,3,7,4,5,6,5,5,7,4,4,8,2,6,6,1,4,3,2,1,2,5,3,7,6,2,5,1,3,1,0,0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614478,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614544,219,107,2,2,4,0,3,0,3,1,1,0,3,2,4,4,1,1,1,4,2,5,2,3,2,2,0,0,2,3,3,2,1,1,0,1,0,2,1,0,1,2,4,1,1,0,1,2,5,1,1,1,0,1,4,1,1,0,0,0,3,0,2,0,1,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,2,5,1,0,3,0,3,0,3,1,1,3,2,2,2,2,2,4,1,4,2,3,1,3,2,0,1,0,3,0,0,1,0,0,1,1,2,5,3,6,3,3,3,2,0,1,1,1,0,1,1,0,1,1,0,1,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uSF1,TX,000,36,614610,2642,1151,7,19,12,13,13,14,16,22,27,8,20,12,13,18,28,18,31,27,18,20,18,15,11,8,8,9,8,9,12,16,13,4,19,5,20,12,14,19,15,22,16,19,18,15,19,14,11,17,17,16,15,9,9,7,7,9,12,17,12,14,6,14,9,14,12,18,13,13,17,13,17,15,11,9,3,13,12,6,4,7,6,3,10,5,5,1,2,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1491,10,12,16,13,20,12,20,12,15,21,12,20,20,18,13,22,24,18,30,9,11,8,11,14,11,13,11,14,19,18,17,12,17,14,24,23,24,19,23,21,15,18,23,18,18,17,26,14,17,21,7,15,21,13,17,14,21,18,21,24,13,15,20,23,20,26,21,23,18,29,18,17,29,22,19,21,15,14,17,17,7,11,9,10,9,4,5,2,3,5,3,1,1,2,2,0,0,1,0,0,0,0,0
uSF1,TX,000,36,614693,2322,1084,12,16,19,9,26,9,23,26,23,25,19,24,28,31,19,22,15,25,20,14,21,14,6,11,11,13,10,17,14,15,12,13,13,15,13,15,14,23,20,17,15,17,10,12,22,14,24,18,16,13,14,11,15,11,11,14,7,5,8,10,8,7,10,12,6,12,8,6,5,8,4,7,1,5,7,1,1,2,3,4,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1238,19,15,16,10,15,14,15,19,20,27,14,20,23,26,24,26,26,20,17,17,23,21,12,11,13,9,18,16,15,16,14,13,20,16,19,11,22,14,14,17,8,25,18,18,31,15,29,14,22,19,18,21,18,20,6,11,13,15,11,11,11,10,17,12,15,5,12,4,10,7,15,13,7,14,8,2,4,6,9,2,1,3,0,2,1,1,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0
uSF1,TX,000,36,614792,2064,950,18,17,24,17,17,24,15,31,17,32,23,29,15,19,23,30,19,20,18,18,15,11,8,8,10,9,12,15,12,9,6,9,11,9,11,12,10,19,9,10,13,11,16,15,18,15,18,18,12,11,16,12,10,10,10,4,10,7,7,8,7,5,5,4,5,5,5,3,7,3,1,1,2,2,1,2,1,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,19,14,11,18,25,15,25,22,22,24,25,28,22,28,15,25,13,24,25,16,15,25,7,12,10,11,17,17,20,8,18,16,19,13,19,24,10,17,17,16,24,24,18,21,19,20,15,17,16,17,17,16,9,8,13,6,10,9,8,9,5,8,3,7,2,5,4,8,7,5,8,2,1,3,3,2,5,3,1,0,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
uSF1,TX,000,36,614870,914,425,8,12,7,14,8,9,5,13,12,9,11,17,10,18,15,11,17,7,7,5,9,3,1,6,5,5,4,4,2,5,6,4,3,5,10,5,1,8,13,7,7,5,5,3,8,4,2,6,6,5,7,3,3,4,2,4,3,0,0,0,1,8,0,3,2,1,1,1,0,2,2,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,7,9,7,9,10,9,9,14,16,9,7,14,15,11,16,11,10,7,5,8,10,4,4,7,7,4,4,5,8,8,8,8,7,8,6,11,10,7,11,14,8,7,6,8,5,11,5,6,7,6,7,3,3,5,3,1,1,6,1,3,1,3,4,0,0,4,1,4,0,2,1,2,1,2,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uSF1,TX,000,36,614928,1436,659,12,10,10,19,20,7,10,9,11,8,16,9,19,11,13,14,17,16,12,13,3,7,5,1,5,6,8,4,10,10,10,7,7,11,8,14,5,9,12,6,12,9,3,11,12,9,11,8,5,4,7,7,10,9,4,9,7,9,8,3,5,7,8,5,4,6,5,5,3,5,8,8,0,4,1,2,2,1,1,1,1,1,4,0,2,2,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,777,10,8,12,10,11,7,14,10,12,9,12,11,19,10,18,15,12,10,14,12,9,5,8,11,8,15,13,6,12,6,6,11,7,10,17,10,6,9,16,14,11,11,9,10,16,8,8,10,9,10,6,9,18,10,11,11,9,12,12,13,13,5,6,5,5,10,9,7,6,8,6,8,2,5,7,3,2,0,5,3,3,1,3,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,614981,3094,1378,20,39,26,20,29,18,19,20,28,30,18,20,18,28,31,24,26,22,29,24,15,16,16,12,15,13,9,12,12,12,15,17,23,19,9,18,18,16,10,12,23,11,20,16,22,25,19,24,12,23,18,18,20,18,21,9,15,19,20,17,11,12,13,12,13,16,10,8,19,16,10,7,12,5,7,8,6,10,3,8,3,2,4,4,2,1,2,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1716,17,29,31,16,28,16,19,23,22,15,26,15,26,23,24,18,26,22,24,19,28,32,28,17,32,26,16,19,15,28,24,16,20,21,17,26,23,23,20,27,26,20,22,33,20,22,27,30,25,24,25,16,28,21,16,17,29,28,27,25,22,24,14,25,18,17,21,17,17,15,14,12,14,12,8,10,11,5,8,9,9,6,6,2,3,2,6,1,0,1,3,0,1,0,5,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615068,93,47,0,1,0,0,0,4,1,2,0,1,0,0,1,1,2,0,0,0,1,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,2,1,7,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,1,0,0,0,1,2,1,0,0,1,2,2,1,1,3,2,1,0,1,0,1,0,0,0,0,2,0,1,3,2,0,2,0,2,1,1,0,0,1,3,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615213,151,66,1,3,3,1,2,1,1,1,2,2,0,2,0,3,4,1,2,1,0,2,1,2,0,1,0,0,1,1,1,1,4,0,0,0,1,0,1,5,1,1,0,2,1,2,0,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,2,1,1,1,1,2,2,2,3,7,2,0,2,1,2,1,0,2,0,1,2,2,0,1,1,0,3,4,1,1,1,1,1,6,0,2,2,1,1,1,0,0,1,1,1,1,2,1,2,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615381,453,190,6,3,4,5,6,1,5,6,10,8,4,4,3,8,6,8,6,10,5,4,2,1,1,3,3,4,3,4,1,0,4,0,4,3,3,2,1,1,3,2,4,4,2,0,4,3,0,1,6,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,5,6,6,2,3,4,9,4,6,9,4,7,5,6,6,8,7,8,4,6,5,1,2,6,6,4,7,4,5,0,5,4,4,8,2,8,6,4,2,11,6,6,2,3,4,6,0,1,1,3,3,0,3,0,0,2,1,1,0,2,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615470,106,79,1,1,0,1,1,1,0,1,1,2,2,0,1,5,3,2,10,1,0,1,0,0,0,0,0,0,1,0,0,1,1,3,1,1,1,2,0,3,2,2,1,1,1,2,2,1,2,3,0,1,0,0,3,0,0,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615520,235,217,0,0,0,1,1,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,0,0,7,2,4,6,4,5,11,4,2,8,9,11,5,9,6,12,13,7,12,9,9,8,6,9,5,4,3,4,4,2,0,1,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615608,133,72,0,1,1,0,3,1,1,1,0,0,0,2,0,0,0,0,2,1,0,3,0,2,1,0,2,1,2,1,1,0,1,3,6,3,2,1,1,1,3,3,3,1,1,0,0,3,2,0,3,0,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,1,0,2,1,1,3,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,2,2,3,1,0,1,0,1,2,0,2,1,0,4,2,0,0,0,1,1,2,1,4,1,1,2,2,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615666,418,376,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,13,13,8,11,16,17,14,9,11,12,12,8,14,19,14,10,13,14,10,7,15,13,10,10,19,7,7,7,2,6,1,3,0,5,3,1,0,1,1,1,0,2,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,1,1,1,2,1,0,1,0,0,0,2,0,0,1,0,1,0,0,2,2,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615770,449,209,3,3,4,3,3,4,1,1,4,6,7,2,4,1,2,3,1,1,0,4,3,5,5,4,4,9,2,8,5,3,5,7,6,2,4,7,6,9,4,3,4,4,6,1,1,1,5,0,1,4,1,2,2,3,2,2,4,0,1,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,4,4,6,5,5,4,4,5,3,4,3,4,3,3,6,2,4,2,3,11,5,9,3,3,8,3,1,8,3,4,5,7,5,3,6,4,6,5,4,4,4,5,3,6,2,4,3,5,2,3,3,4,0,2,1,1,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615860,638,305,7,15,8,4,8,4,13,6,2,6,9,5,10,2,8,10,5,0,6,3,5,5,3,4,4,3,4,3,7,9,3,6,4,5,5,6,4,6,5,5,4,5,9,4,6,6,1,2,1,4,7,1,3,4,0,2,3,1,3,1,0,3,2,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,9,10,4,6,8,5,7,5,3,3,3,2,4,5,7,5,5,6,11,13,12,6,3,7,1,9,7,5,6,6,5,3,8,8,6,10,7,9,4,7,10,3,3,1,6,3,3,4,3,7,5,4,2,2,0,1,1,3,2,1,1,2,2,4,1,1,1,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615923,108,47,1,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,1,1,1,1,1,0,0,2,1,1,0,1,1,1,0,3,1,2,0,0,0,2,1,0,1,0,1,0,0,0,2,1,1,0,2,0,0,0,0,1,1,0,2,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,3,0,0,0,0,1,1,2,2,1,1,2,1,2,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,3,3,1,1,0,0,1,2,0,1,1,2,0,1,0,2,1,0,0,1,0,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615963,662,305,6,12,6,6,6,5,9,5,3,10,8,8,9,4,6,4,4,2,8,3,5,9,11,11,12,3,5,3,7,5,3,8,5,8,6,8,5,8,4,8,4,4,6,3,4,4,2,1,2,1,0,2,1,4,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,4,9,6,10,7,6,6,5,6,10,2,3,5,6,6,4,5,5,9,9,6,9,8,6,5,15,8,4,7,6,11,8,5,15,10,7,6,6,4,3,8,7,7,5,9,10,2,2,3,3,2,6,4,1,4,1,1,2,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,615988,1466,703,17,29,23,26,20,13,21,20,9,23,24,22,17,9,12,17,14,9,8,9,6,10,12,17,12,11,8,16,12,14,16,17,9,11,14,19,7,12,13,8,12,17,4,13,6,5,8,4,8,1,2,5,3,2,4,1,0,1,3,1,0,1,1,1,0,1,0,1,2,0,0,0,0,2,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,763,19,21,26,19,20,20,20,12,22,22,9,10,21,15,12,9,15,10,17,7,9,13,14,15,23,20,8,22,21,18,19,17,15,12,21,11,12,11,13,6,11,8,10,12,8,10,11,0,3,3,8,3,2,6,3,6,4,3,1,0,2,3,2,3,1,2,1,1,0,1,2,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
