FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013A001,PCT013A002,PCT013A003,PCT013A004,PCT013A005,PCT013A006,PCT013A007,PCT013A008,PCT013A009,PCT013A010,PCT013A011,PCT013A012,PCT013A013,PCT013A014,PCT013A015,PCT013A016,PCT013A017,PCT013A018,PCT013A019,PCT013A020,PCT013A021,PCT013A022,PCT013A023,PCT013A024,PCT013A025,PCT013A026,PCT013A027,PCT013A028,PCT013A029,PCT013A030,PCT013A031,PCT013A032,PCT013A033,PCT013A034,PCT013A035,PCT013A036,PCT013A037,PCT013A038,PCT013A039,PCT013A040,PCT013A041,PCT013A042,PCT013A043,PCT013A044,PCT013A045,PCT013A046,PCT013A047,PCT013A048,PCT013A049,PCT013B001,PCT013B002,PCT013B003,PCT013B004,PCT013B005,PCT013B006,PCT013B007,PCT013B008,PCT013B009,PCT013B010,PCT013B011,PCT013B012,PCT013B013,PCT013B014,PCT013B015,PCT013B016,PCT013B017,PCT013B018,PCT013B019,PCT013B020,PCT013B021,PCT013B022,PCT013B023,PCT013B024,PCT013B025,PCT013B026,PCT013B027,PCT013B028,PCT013B029,PCT013B030,PCT013B031,PCT013B032,PCT013B033,PCT013B034,PCT013B035,PCT013B036,PCT013B037,PCT013B038,PCT013B039,PCT013B040,PCT013B041,PCT013B042,PCT013B043,PCT013B044,PCT013B045,PCT013B046,PCT013B047,PCT013B048,PCT013B049,PCT013C001,PCT013C002,PCT013C003,PCT013C004,PCT013C005,PCT013C006,PCT013C007,PCT013C008,PCT013C009,PCT013C010,PCT013C011,PCT013C012,PCT013C013,PCT013C014,PCT013C015,PCT013C016,PCT013C017,PCT013C018,PCT013C019,PCT013C020,PCT013C021,PCT013C022,PCT013C023,PCT013C024,PCT013C025,PCT013C026,PCT013C027,PCT013C028,PCT013C029,PCT013C030,PCT013C031,PCT013C032,PCT013C033,PCT013C034,PCT013C035,PCT013C036,PCT013C037,PCT013C038,PCT013C039,PCT013C040,PCT013C041,PCT013C042,PCT013C043,PCT013C044,PCT013C045,PCT013C046,PCT013C047,PCT013C048,PCT013C049,PCT013D001,PCT013D002,PCT013D003,PCT013D004,PCT013D005,PCT013D006,PCT013D007,PCT013D008,PCT013D009,PCT013D010,PCT013D011,PCT013D012,PCT013D013,PCT013D014,PCT013D015,PCT013D016,PCT013D017,PCT013D018,PCT013D019,PCT013D020,PCT013D021,PCT013D022,PCT013D023,PCT013D024,PCT013D025,PCT013D026,PCT013D027,PCT013D028,PCT013D029,PCT013D030,PCT013D031,PCT013D032,PCT013D033,PCT013D034,PCT013D035,PCT013D036,PCT013D037,PCT013D038,PCT013D039,PCT013D040,PCT013D041,PCT013D042,PCT013D043,PCT013D044,PCT013D045,PCT013D046,PCT013D047,PCT013D048,PCT013D049,PCT013E001,PCT013E002,PCT013E003,PCT013E004,PCT013E005,PCT013E006,PCT013E007,PCT013E008,PCT013E009,PCT013E010,PCT013E011,PCT013E012,PCT013E013,PCT013E014,PCT013E015,PCT013E016,PCT013E017,PCT013E018,PCT013E019,PCT013E020,PCT013E021,PCT013E022,PCT013E023,PCT013E024,PCT013E025,PCT013E026,PCT013E027,PCT013E028,PCT013E029,PCT013E030,PCT013E031,PCT013E032,PCT013E033,PCT013E034,PCT013E035,PCT013E036,PCT013E037,PCT013E038,PCT013E039,PCT013E040,PCT013E041,PCT013E042,PCT013E043,PCT013E044,PCT013E045,PCT013E046,PCT013E047,PCT013E048,PCT013E049
uSF1,TX,000,36,627697,2908,1403,76,101,71,39,24,4,11,37,99,107,113,131,105,103,85,21,39,22,29,60,60,41,25,1505,80,78,89,42,14,9,11,36,92,104,117,109,101,119,97,26,37,23,48,80,78,67,48,1353,633,69,73,70,36,17,8,6,18,51,56,72,58,32,32,10,4,3,3,4,6,3,2,0,720,50,72,68,48,20,9,14,20,65,74,60,71,58,30,26,2,7,3,4,8,7,2,2,19,13,3,1,0,0,0,0,0,0,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,78,39,3,3,3,6,1,0,0,0,4,6,2,3,3,1,0,1,0,0,0,3,0,0,0,39,1,2,4,2,1,0,0,1,3,4,3,5,6,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627703,1586,764,71,55,56,15,22,8,7,30,61,54,75,73,54,43,41,3,17,13,11,20,17,12,6,822,77,56,45,27,23,6,14,40,56,62,64,50,36,41,36,15,17,12,20,30,37,26,32,893,413,37,49,59,25,14,3,5,10,23,32,30,45,28,17,12,4,4,3,3,4,4,2,0,480,47,49,58,20,10,7,9,14,31,42,45,31,27,29,19,7,7,10,4,3,7,2,2,35,19,1,3,1,1,1,1,0,2,3,1,2,0,2,0,0,0,0,0,0,0,1,0,0,16,1,1,4,1,1,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,57,20,2,1,1,1,1,2,1,1,0,1,2,2,1,2,0,1,1,0,0,0,0,0,0,37,5,5,1,2,3,0,1,3,2,1,1,4,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627708,1818,887,62,56,51,20,29,10,10,38,61,90,89,65,68,59,39,13,18,10,21,18,26,23,11,931,67,75,61,28,24,9,8,29,62,81,62,57,60,62,39,19,18,10,17,42,41,38,22,1783,808,85,111,96,47,20,18,15,28,46,73,67,56,47,33,29,12,9,4,4,6,2,0,0,975,97,91,82,52,24,15,9,41,78,71,79,91,78,49,36,19,15,4,6,18,5,3,12,34,14,4,1,1,1,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,1,1,1,0,2,2,3,2,2,2,0,0,0,1,0,0,0,0,0,0,125,73,8,10,4,6,1,0,2,5,9,3,3,2,8,4,3,0,1,1,1,0,0,2,0,52,7,1,2,1,1,2,2,5,4,4,1,4,6,7,2,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627713,2355,1185,105,67,67,31,22,9,11,42,112,116,101,124,95,71,51,11,20,14,22,32,24,23,15,1170,103,72,61,32,17,8,11,39,87,89,91,89,80,66,52,17,19,24,18,39,52,56,48,612,293,31,31,32,32,15,2,3,9,23,22,23,18,15,14,8,2,6,3,1,1,2,0,0,319,21,32,34,21,5,4,4,15,19,34,39,25,20,17,9,2,8,3,2,0,2,1,2,22,13,0,0,0,0,1,0,0,3,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,209,108,9,6,8,5,2,3,3,5,12,10,13,4,6,4,9,1,2,4,1,1,0,0,0,101,9,12,5,3,0,1,2,4,9,10,11,11,3,8,4,3,4,0,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627719,377,201,15,12,12,4,6,3,2,8,21,19,14,16,15,14,11,5,2,5,6,2,6,1,2,176,15,14,8,5,3,3,2,7,17,9,16,9,16,16,5,3,1,3,4,8,10,1,1,380,171,12,12,8,15,5,0,2,5,8,11,9,13,12,9,8,3,2,5,1,13,12,3,3,209,6,9,18,16,1,3,4,3,7,12,11,9,15,19,14,3,6,9,10,16,10,4,4,19,8,3,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,2,3,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627722,243,106,34,19,17,3,2,1,0,4,8,5,5,3,1,0,3,0,0,0,0,0,1,0,0,137,26,21,11,7,4,1,0,16,14,14,8,9,0,2,1,0,1,0,1,0,1,0,0,1375,588,138,95,53,38,19,3,6,10,26,20,26,24,28,19,13,7,4,10,8,10,14,11,6,787,129,96,66,30,28,20,15,53,47,36,38,37,35,26,24,10,10,6,8,28,19,13,13,17,8,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,21,8,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,13,0,2,2,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627726,589,298,6,4,4,2,3,4,6,20,56,44,23,18,20,22,22,8,8,4,5,11,3,2,3,291,14,4,3,2,3,4,2,26,36,25,22,18,27,26,16,8,9,8,7,9,10,6,6,159,76,4,8,3,2,0,0,1,1,2,2,1,8,6,14,7,2,1,3,3,5,3,0,0,83,1,3,2,0,0,0,1,5,5,4,4,8,5,11,9,2,5,3,4,2,6,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,6,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627728,671,324,3,1,3,1,1,3,0,29,56,47,33,27,19,22,9,4,5,3,3,5,11,20,19,347,5,3,3,2,1,1,3,18,45,20,13,15,17,17,9,0,3,2,4,10,28,46,82,42,22,2,0,0,2,0,0,0,0,4,3,3,2,1,0,1,0,1,0,1,0,0,0,2,20,0,0,1,1,1,0,0,0,3,4,4,2,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,1,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627730,542,299,35,10,28,14,11,5,7,19,27,27,22,26,22,9,11,8,2,5,2,4,1,4,0,243,30,28,28,9,10,9,4,9,24,18,20,12,13,4,5,1,3,4,2,5,2,2,1,19,11,0,0,0,0,0,0,0,0,0,1,2,3,0,2,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627732,3754,1773,122,109,81,54,23,12,4,53,169,164,153,144,165,142,106,25,41,23,31,43,56,32,21,1981,132,85,79,52,23,11,12,66,180,147,148,156,143,140,115,42,48,25,48,80,104,73,72,339,140,22,27,19,8,0,1,2,3,10,3,16,7,5,6,4,1,0,1,0,3,1,1,0,199,23,19,18,9,3,4,4,12,18,15,13,12,9,4,5,3,3,2,5,7,3,6,2,16,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,1,2,0,0,1,3,1,1,0,0,0,1,0,0,0,0,38,24,1,0,0,0,0,0,0,1,10,5,3,1,2,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,6,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627740,3114,1412,79,105,88,57,24,10,10,23,87,98,109,105,122,92,90,30,46,33,52,58,50,31,13,1702,79,100,99,52,35,7,11,30,101,91,119,133,142,133,99,25,61,37,61,88,97,49,53,87,35,3,0,4,2,3,2,1,1,2,1,3,3,2,2,1,2,2,0,1,0,0,0,0,52,3,3,5,5,6,0,1,1,0,6,0,4,8,3,3,2,0,0,2,0,0,0,0,14,7,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,7,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627745,2618,1279,81,49,47,37,14,9,8,39,122,91,108,117,113,109,93,28,26,17,24,54,33,37,23,1339,54,42,32,25,15,8,12,49,136,86,100,104,115,118,94,21,33,24,39,67,67,44,54,63,32,3,5,6,1,0,0,1,1,1,3,1,4,1,4,0,0,1,0,0,0,0,0,0,31,5,3,4,0,0,0,0,2,3,1,4,3,5,1,0,0,0,0,0,0,0,0,0,16,10,0,0,0,1,0,0,0,1,2,0,2,1,1,1,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627751,2567,1318,120,83,74,45,31,29,32,73,131,118,141,95,86,68,46,3,24,16,20,28,33,14,8,1249,95,95,83,41,32,23,12,54,123,87,82,104,73,67,58,7,25,19,30,34,46,29,30,305,141,13,18,14,9,6,4,1,8,10,15,7,14,10,5,5,0,0,1,1,0,0,0,0,164,21,10,14,8,7,4,2,6,20,17,19,15,6,8,5,0,0,0,2,0,0,0,0,32,19,0,2,1,0,2,0,0,1,0,0,2,4,3,1,1,0,0,2,0,0,0,0,0,13,3,0,1,0,0,0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0,54,28,0,2,3,1,1,0,1,1,3,2,5,1,3,0,1,0,2,0,2,0,0,0,0,26,0,2,0,0,1,2,0,1,2,2,2,4,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627756,4052,1991,184,145,152,71,36,26,31,83,183,186,164,149,164,108,84,30,37,16,31,39,33,27,12,2061,159,146,120,64,43,33,24,96,186,165,182,136,119,119,92,31,40,32,29,56,85,59,45,317,155,15,23,28,11,3,4,3,6,12,13,14,4,13,1,4,0,0,0,1,0,0,0,0,162,21,14,26,13,5,3,3,6,11,22,14,10,10,3,1,0,0,0,0,0,0,0,0,40,22,0,2,3,1,1,1,1,2,2,4,0,3,0,1,1,0,0,0,0,0,0,0,0,18,0,1,3,0,0,0,0,1,2,1,3,2,1,3,0,0,0,0,0,0,0,1,0,59,34,2,0,6,0,4,0,1,0,6,3,0,3,0,2,1,0,2,0,0,3,0,1,0,25,0,1,4,0,0,0,0,1,1,0,0,3,3,3,3,0,1,1,1,2,1,0,0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627761,2542,1221,86,68,67,44,26,21,10,43,108,101,99,89,92,73,80,29,31,16,24,36,36,23,19,1321,75,64,58,37,25,12,8,41,90,97,103,94,114,101,90,22,29,20,26,49,60,64,42,691,310,39,41,30,18,10,4,4,12,17,26,19,13,24,23,12,2,3,1,5,3,2,0,2,381,43,40,27,17,16,7,6,20,29,26,19,33,24,28,11,4,4,9,8,5,1,4,0,19,9,1,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,10,2,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,26,13,0,0,1,0,0,0,0,2,2,1,0,2,1,2,2,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0,2,1,2,1,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627766,3887,1807,94,94,134,69,30,15,11,31,69,77,118,164,156,151,107,37,44,39,55,103,101,75,33,2080,97,114,111,70,35,9,8,39,70,113,141,154,209,150,116,25,64,52,75,154,139,85,50,128,64,8,8,6,1,1,0,1,3,6,5,5,6,2,2,0,1,3,2,2,0,2,0,0,64,8,2,5,2,2,2,1,4,2,7,3,7,5,2,3,1,0,2,2,4,0,0,0,20,11,0,0,0,0,2,0,0,0,1,2,1,0,1,0,2,1,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,1,0,56,29,0,2,3,2,1,0,0,1,3,3,2,6,0,2,1,1,0,0,0,1,1,0,0,27,0,0,3,0,1,1,0,3,3,3,2,2,2,2,1,2,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
uSF1,TX,000,36,627771,421,231,22,26,15,8,11,5,8,10,28,23,20,16,6,10,5,1,6,2,2,3,2,1,1,190,29,20,18,6,3,1,4,13,16,17,18,11,9,7,5,2,3,1,0,2,2,2,1,3172,1425,93,134,101,70,41,24,17,30,75,85,99,110,118,66,63,19,27,28,43,74,43,34,31,1747,91,120,115,72,38,13,9,50,86,102,115,134,104,98,81,34,65,35,57,106,96,60,66,26,13,2,0,1,0,0,1,0,2,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,13,1,0,3,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0,5,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627777,4695,2277,132,112,120,87,47,26,33,115,258,227,208,185,192,138,107,37,49,20,30,53,54,34,13,2418,157,118,103,67,56,32,42,134,227,210,181,178,197,151,110,43,54,31,43,80,91,57,56,637,290,19,36,24,13,11,4,3,14,21,21,29,27,20,10,12,2,5,3,2,9,2,1,2,347,36,28,24,25,10,3,0,14,26,30,35,25,26,15,10,4,7,2,6,10,5,4,2,60,25,3,2,0,2,2,1,0,0,1,2,4,3,3,1,0,0,1,0,0,0,0,0,0,35,3,2,4,0,2,0,1,0,3,3,1,6,3,3,2,0,0,2,0,0,0,0,0,55,33,3,2,0,0,0,0,1,5,5,5,3,4,1,1,0,0,0,0,2,0,1,0,0,22,1,1,0,0,1,0,1,4,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627785,3099,1495,101,65,63,41,16,11,10,37,184,210,139,144,123,98,71,15,15,14,24,37,29,23,25,1604,91,60,47,35,28,12,18,61,192,150,149,143,151,92,73,20,30,20,38,35,47,52,60,73,32,2,1,0,1,3,1,0,1,4,4,3,6,4,0,0,0,0,0,0,1,0,0,1,41,3,1,7,0,0,1,2,0,2,5,4,6,3,6,0,0,0,1,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,58,28,3,0,1,0,0,0,0,2,5,3,4,5,1,1,1,0,2,0,0,0,0,0,0,30,2,1,2,0,0,1,1,2,7,4,1,3,0,3,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627790,1101,548,30,26,33,30,7,5,5,15,46,46,38,51,64,50,36,5,11,2,10,11,7,9,11,553,17,33,41,21,5,2,4,10,41,40,47,67,58,55,30,6,5,7,12,12,17,13,10,71,37,1,2,6,2,1,2,1,2,0,3,2,3,3,2,3,1,1,0,1,0,1,0,0,34,1,2,4,4,1,0,0,0,1,1,4,2,2,3,1,0,1,2,1,0,2,1,1,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627793,340,166,8,1,4,5,3,1,2,7,10,14,13,15,22,12,16,3,2,4,5,5,3,3,8,174,4,1,3,1,2,0,3,6,6,8,6,5,18,8,8,5,8,3,8,15,13,18,25,97,54,1,3,3,2,0,0,0,1,2,3,12,10,6,6,0,1,3,1,0,0,0,0,0,43,0,3,1,1,0,0,0,3,6,2,0,8,7,7,1,0,0,0,0,2,2,0,0,12,7,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627796,734,438,25,37,23,19,15,7,10,16,46,45,47,40,31,20,16,7,8,4,4,9,7,0,2,296,33,16,22,12,7,3,4,17,27,25,32,20,19,18,10,2,1,4,8,4,3,7,2,92,51,9,4,1,2,1,0,0,1,3,4,5,7,10,1,0,0,0,0,3,0,0,0,0,41,2,1,2,0,2,0,0,2,4,3,4,3,7,2,1,2,1,0,2,3,0,0,0,9,6,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,184,98,12,9,7,7,4,2,1,3,9,10,3,4,9,6,2,1,2,1,3,2,1,0,0,86,7,5,7,9,4,2,0,2,6,7,6,5,10,6,4,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uSF1,TX,000,36,627799,246,141,5,6,8,2,1,2,1,5,13,9,14,24,13,18,9,4,5,0,1,1,0,0,0,105,10,8,7,5,1,0,2,3,6,10,11,9,8,8,3,2,3,3,1,1,2,1,1,251,115,21,25,14,8,1,2,1,2,3,8,10,1,10,4,3,1,0,1,0,0,0,0,0,136,10,21,16,5,2,3,3,6,19,14,9,6,7,6,3,1,0,2,0,2,0,1,0,7,6,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627801,220,118,10,18,9,9,5,2,1,6,13,8,11,8,6,4,2,2,0,0,3,0,0,1,0,102,11,22,11,7,1,2,1,1,10,9,5,6,3,5,4,1,0,2,0,0,0,1,0,1143,515,34,48,45,23,17,3,7,17,26,32,36,50,32,28,22,7,9,10,15,20,13,9,12,628,28,41,42,38,23,5,7,12,36,37,46,50,34,41,24,10,18,10,13,24,32,23,34,10,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,14,7,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
