FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT015D001,PCT015D002,PCT015D003,PCT015D004,PCT015D005,PCT015D006,PCT015D007,PCT015D008,PCT015D009,PCT015D010,PCT015D011,PCT015D012,PCT015D013,PCT015E001,PCT015E002,PCT015E003,PCT015E004,PCT015E005,PCT015E006,PCT015E007,PCT015E008,PCT015E009,PCT015E010,PCT015E011,PCT015E012,PCT015E013,PCT015F001,PCT015F002,PCT015F003,PCT015F004,PCT015F005,PCT015F006,PCT015F007,PCT015F008,PCT015F009,PCT015F010,PCT015F011,PCT015F012,PCT015F013,PCT015G001,PCT015G002,PCT015G003,PCT015G004,PCT015G005,PCT015G006,PCT015G007,PCT015G008,PCT015G009,PCT015G010,PCT015G011,PCT015G012,PCT015G013,PCT015H001,PCT015H002,PCT015H003,PCT015H004,PCT015H005,PCT015H006,PCT015H007,PCT015H008,PCT015H009,PCT015H010,PCT015H011,PCT015H012,PCT015H013,PCT015I001,PCT015I002,PCT015I003,PCT015I004,PCT015I005,PCT015I006,PCT015I007,PCT015I008,PCT015I009,PCT015I010,PCT015I011,PCT015I012,PCT015I013,PCT017A001,PCT017A002,PCT017A003,PCT017A004,PCT017A005,PCT017A006,PCT017A007,PCT017A008,PCT017A009,PCT017A010,PCT017A011,PCT017A012,PCT017A013,PCT017A014,PCT017A015,PCT017A016,PCT017A017,PCT017A018,PCT017A019,PCT017A020,PCT017A021,PCT017A022,PCT017A023,PCT017A024,PCT017A025,PCT017A026,PCT017A027,PCT017A028,PCT017A029,PCT017A030,PCT017A031,PCT017A032,PCT017A033,PCT017A034,PCT017A035,PCT017A036,PCT017A037,PCT017A038,PCT017A039,PCT017A040,PCT017A041,PCT017A042,PCT017A043,PCT017A044,PCT017A045,PCT017A046,PCT017A047,PCT017A048,PCT017A049,PCT017A050,PCT017A051,PCT017A052,PCT017A053,PCT017A054,PCT017A055,PCT017A056,PCT017A057,PCT017A058,PCT017A059,PCT017A060,PCT017A061,PCT017A062,PCT017A063,PCT017A064,PCT017A065,PCT017A066,PCT017A067,PCT017A068,PCT017A069,PCT017A070,PCT017A071,PCT017A072,PCT017A073,PCT017A074,PCT017A075,PCT017B001,PCT017B002,PCT017B003,PCT017B004,PCT017B005,PCT017B006,PCT017B007,PCT017B008,PCT017B009,PCT017B010,PCT017B011,PCT017B012,PCT017B013,PCT017B014,PCT017B015,PCT017B016,PCT017B017,PCT017B018,PCT017B019,PCT017B020,PCT017B021,PCT017B022,PCT017B023,PCT017B024,PCT017B025,PCT017B026,PCT017B027,PCT017B028,PCT017B029,PCT017B030,PCT017B031,PCT017B032,PCT017B033,PCT017B034,PCT017B035,PCT017B036,PCT017B037,PCT017B038,PCT017B039,PCT017B040,PCT017B041,PCT017B042,PCT017B043,PCT017B044,PCT017B045,PCT017B046,PCT017B047,PCT017B048,PCT017B049,PCT017B050,PCT017B051,PCT017B052,PCT017B053,PCT017B054,PCT017B055,PCT017B056,PCT017B057,PCT017B058,PCT017B059,PCT017B060,PCT017B061,PCT017B062,PCT017B063,PCT017B064,PCT017B065,PCT017B066,PCT017B067,PCT017B068,PCT017B069,PCT017B070,PCT017B071,PCT017B072,PCT017B073,PCT017B074,PCT017B075
uSF1,TX,000,36,628348,6,6,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,6,1,3,0,1,2,0,1,1,0,0,3,2,1,1,0,0,0,1,0,0,0,0,1,27,23,9,2,8,0,4,4,0,2,2,0,0,111,30,1,8,18,0,3,81,9,22,35,0,15,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628351,23,15,1,5,6,0,3,8,3,3,1,0,1,3,1,0,0,0,0,1,2,0,0,2,0,0,48,28,6,4,9,2,7,20,2,9,7,0,2,14,8,1,3,1,0,3,6,0,3,2,0,1,88,47,10,8,15,5,9,41,5,16,15,0,5,212,73,19,14,28,2,10,139,12,51,59,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628355,24,17,3,5,5,0,4,7,1,2,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,44,21,1,7,10,0,3,23,0,18,2,0,3,6,4,0,0,1,2,1,2,1,1,0,0,0,76,41,5,10,17,2,7,35,2,24,3,0,6,143,60,14,13,20,1,12,83,13,36,23,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628361,33,18,3,2,5,0,8,15,1,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,2,6,9,0,0,22,2,8,10,0,2,6,2,0,0,1,0,1,4,1,0,3,0,0,91,49,8,11,22,0,8,42,3,19,17,0,3,221,62,6,19,25,1,11,159,12,85,44,0,18,12,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628365,43,19,4,10,2,1,2,24,5,11,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,0,0,7,0,9,25,1,7,9,0,8,12,3,0,0,2,1,0,9,0,5,3,0,1,80,44,4,1,23,2,14,36,3,11,12,0,10,170,73,5,13,37,0,18,97,10,46,35,0,6,78,25,2,2,0,0,2,0,0,0,0,0,0,0,7,7,0,0,2,0,0,5,0,0,0,0,16,16,0,0,1,0,0,15,0,0,0,0,53,2,2,0,0,2,0,0,0,0,0,0,0,15,9,0,0,3,0,0,6,6,0,0,6,36,36,0,0,1,0,0,35,0,0,0,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628370,29,18,3,4,1,0,10,11,3,7,1,0,0,3,3,0,0,1,0,2,0,0,0,0,0,0,38,19,1,8,7,0,3,19,8,2,6,0,3,5,2,0,1,0,0,1,3,1,2,0,0,0,92,40,7,13,11,1,8,52,23,18,7,0,4,146,56,11,11,20,2,12,90,11,36,34,0,9,71,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628374,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,1,2,3,0,4,7,0,2,0,0,5,3,2,0,1,1,0,0,1,0,1,0,0,0,41,20,1,5,9,1,4,21,1,10,5,0,5,168,71,5,14,39,1,12,97,8,40,35,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628378,12,5,2,3,0,0,0,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,3,1,0,1,23,1,13,7,0,2,6,1,0,0,0,0,1,5,0,1,4,0,0,48,9,0,3,2,0,4,39,7,18,12,0,2,292,63,6,12,33,1,11,229,23,109,77,1,19,63,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,12,2,0,0,0,0,0,0,0,2,0,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,41,0,0,0,0,0,0,0,41,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
uSF1,TX,000,36,628384,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,68,32,10,7,6,0,9,36,9,7,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628387,5,4,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,1,0,1,2,0,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,20,10,1,2,3,0,4,10,1,8,1,0,0,101,34,8,9,10,0,7,67,9,29,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628390,3,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,1,0,1,6,0,4,1,0,1,3,1,1,0,0,0,0,2,0,2,0,0,0,14,4,0,1,2,0,1,10,0,6,3,0,1,102,37,11,5,12,0,9,65,6,20,34,0,5,17,12,3,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628395,4,1,0,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,3,0,2,0,0,1,3,2,0,1,1,0,0,1,0,0,0,0,1,17,10,1,3,5,1,0,7,1,5,0,0,1,141,43,4,11,22,0,6,98,16,32,34,0,16,9,4,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628400,5,4,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,2,3,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,18,12,1,3,6,1,1,6,1,2,3,0,0,113,54,4,12,19,9,10,59,6,22,26,0,5,17,4,3,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,8,0,0,8,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628403,3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,2,2,0,3,7,2,1,2,0,2,4,1,0,0,1,0,0,3,0,0,0,0,3,22,11,0,3,4,0,4,11,2,3,4,0,2,140,57,7,10,27,1,12,83,8,30,31,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628407,9,2,0,0,2,0,0,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,1,6,0,2,31,7,13,9,0,2,8,4,0,0,4,0,0,4,0,3,1,0,0,54,19,0,5,11,1,2,35,7,16,10,0,2,75,16,3,7,4,0,2,59,2,28,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628410,10,9,1,3,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,3,5,0,0,5,0,2,3,0,0,4,3,0,2,1,0,0,1,0,1,0,0,0,24,15,0,8,6,0,1,9,0,3,6,0,0,72,32,7,8,15,0,2,40,3,10,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628413,6,1,0,1,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,0,4,1,4,2,0,0,2,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,29,19,1,1,8,1,8,10,1,3,6,0,0,89,26,2,8,9,4,3,63,6,26,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628416,11,10,1,2,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,2,1,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,15,8,0,0,4,0,4,7,0,5,2,0,0,98,44,5,9,18,1,11,54,2,24,22,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628419,9,5,1,1,1,0,2,4,0,1,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,10,7,1,0,4,0,2,3,0,1,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,14,10,2,0,5,0,3,4,0,1,2,0,1,95,25,4,6,11,1,3,70,3,25,32,0,10,16,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628422,8,4,0,1,2,1,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,3,1,0,0,6,1,3,2,0,0,3,1,0,0,0,0,1,2,0,2,0,0,0,26,12,1,3,6,1,1,14,1,5,6,0,2,77,26,2,5,15,1,3,51,7,22,20,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628425,5,3,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,2,3,0,2,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,14,10,0,3,4,0,3,4,0,1,3,0,0,67,27,2,4,16,1,4,40,1,18,15,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628428,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,5,0,0,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,12,5,1,1,2,0,1,7,0,1,3,1,2,77,24,1,8,9,3,3,53,2,13,33,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628431,6,5,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,1,3,5,0,1,7,1,2,4,0,0,4,3,0,1,2,0,0,1,0,0,0,0,1,31,18,1,3,9,4,1,13,2,3,7,0,1,139,57,8,7,29,1,12,82,8,30,36,0,8,9,4,3,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628434,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,1,1,0,0,0,0,4,0,2,2,0,0,43,19,4,4,4,0,7,24,0,18,5,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628437,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,2,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,2,0,0,0,13,11,2,3,2,0,4,2,0,2,0,0,0,123,63,7,13,25,1,17,60,5,24,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,628442,8,5,2,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,2,4,0,1,7,0,5,2,0,0,3,1,1,0,0,0,0,2,0,1,1,0,0,35,15,3,2,8,0,2,20,0,12,6,0,2,132,16,2,4,6,1,3,116,13,47,47,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
