FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012F001,PCT012F002,PCT012F003,PCT012F004,PCT012F005,PCT012F006,PCT012F007,PCT012F008,PCT012F009,PCT012F010,PCT012F011,PCT012F012,PCT012F013,PCT012F014,PCT012F015,PCT012F016,PCT012F017,PCT012F018,PCT012F019,PCT012F020,PCT012F021,PCT012F022,PCT012F023,PCT012F024,PCT012F025,PCT012F026,PCT012F027,PCT012F028,PCT012F029,PCT012F030,PCT012F031,PCT012F032,PCT012F033,PCT012F034,PCT012F035,PCT012F036,PCT012F037,PCT012F038,PCT012F039,PCT012F040,PCT012F041,PCT012F042,PCT012F043,PCT012F044,PCT012F045,PCT012F046,PCT012F047,PCT012F048,PCT012F049,PCT012F050,PCT012F051,PCT012F052,PCT012F053,PCT012F054,PCT012F055,PCT012F056,PCT012F057,PCT012F058,PCT012F059,PCT012F060,PCT012F061,PCT012F062,PCT012F063,PCT012F064,PCT012F065,PCT012F066,PCT012F067,PCT012F068,PCT012F069,PCT012F070,PCT012F071,PCT012F072,PCT012F073,PCT012F074,PCT012F075,PCT012F076,PCT012F077,PCT012F078,PCT012F079,PCT012F080,PCT012F081,PCT012F082,PCT012F083,PCT012F084,PCT012F085,PCT012F086,PCT012F087,PCT012F088,PCT012F089,PCT012F090,PCT012F091,PCT012F092,PCT012F093,PCT012F094,PCT012F095,PCT012F096,PCT012F097,PCT012F098,PCT012F099,PCT012F100,PCT012F101,PCT012F102,PCT012F103,PCT012F104,PCT012F105,PCT012F106,PCT012F107,PCT012F108,PCT012F109,PCT012F110,PCT012F111,PCT012F112,PCT012F113,PCT012F114,PCT012F115,PCT012F116,PCT012F117,PCT012F118,PCT012F119,PCT012F120,PCT012F121,PCT012F122,PCT012F123,PCT012F124,PCT012F125,PCT012F126,PCT012F127,PCT012F128,PCT012F129,PCT012F130,PCT012F131,PCT012F132,PCT012F133,PCT012F134,PCT012F135,PCT012F136,PCT012F137,PCT012F138,PCT012F139,PCT012F140,PCT012F141,PCT012F142,PCT012F143,PCT012F144,PCT012F145,PCT012F146,PCT012F147,PCT012F148,PCT012F149,PCT012F150,PCT012F151,PCT012F152,PCT012F153,PCT012F154,PCT012F155,PCT012F156,PCT012F157,PCT012F158,PCT012F159,PCT012F160,PCT012F161,PCT012F162,PCT012F163,PCT012F164,PCT012F165,PCT012F166,PCT012F167,PCT012F168,PCT012F169,PCT012F170,PCT012F171,PCT012F172,PCT012F173,PCT012F174,PCT012F175,PCT012F176,PCT012F177,PCT012F178,PCT012F179,PCT012F180,PCT012F181,PCT012F182,PCT012F183,PCT012F184,PCT012F185,PCT012F186,PCT012F187,PCT012F188,PCT012F189,PCT012F190,PCT012F191,PCT012F192,PCT012F193,PCT012F194,PCT012F195,PCT012F196,PCT012F197,PCT012F198,PCT012F199,PCT012F200,PCT012F201,PCT012F202,PCT012F203,PCT012F204,PCT012F205,PCT012F206,PCT012F207,PCT012F208,PCT012F209
uSF1,TX,000,36,627722,160,88,2,2,4,3,3,2,1,4,4,2,1,0,1,3,0,1,3,1,2,2,0,0,0,1,0,0,2,1,4,1,2,1,4,2,2,5,0,2,2,0,2,1,2,1,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,4,3,3,3,0,1,1,1,4,3,5,3,0,2,3,0,2,3,0,3,1,1,0,1,2,0,2,4,1,1,0,3,1,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627726,26,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627728,42,22,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627730,326,182,2,4,5,1,2,3,2,8,3,6,4,0,3,2,0,4,5,5,8,5,6,3,5,3,4,4,2,3,3,1,3,5,1,4,1,3,3,4,6,4,4,3,4,1,3,1,2,2,1,3,5,1,0,2,1,1,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,5,3,5,4,5,5,2,4,0,3,1,0,4,4,1,4,1,5,6,3,2,3,4,4,2,2,0,3,0,2,1,5,3,0,1,4,3,3,2,6,2,1,2,1,3,3,1,1,1,0,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627732,433,203,6,13,5,4,6,3,4,4,5,4,1,9,5,4,3,1,1,2,1,3,10,4,2,4,3,6,7,3,1,4,3,6,5,5,4,5,3,4,2,3,6,1,1,4,0,3,0,0,2,0,0,2,3,0,1,1,2,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,7,5,9,9,6,6,6,4,3,3,1,2,1,4,5,0,2,7,5,7,10,5,4,5,6,7,6,3,5,4,3,1,7,4,5,5,1,4,2,3,3,3,2,3,3,3,1,2,2,0,3,3,2,1,1,0,3,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627740,265,149,3,2,4,3,8,4,3,4,3,2,2,5,1,4,4,2,3,4,2,2,5,4,3,6,5,6,1,3,1,1,3,5,3,2,2,1,4,6,5,1,3,1,1,0,1,0,1,0,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,3,1,6,1,3,1,5,0,0,0,3,4,1,7,5,2,1,1,2,6,1,1,2,1,4,7,5,2,1,2,3,2,1,1,2,2,2,2,4,4,0,2,1,0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627745,81,44,1,0,4,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,1,2,1,1,1,1,3,1,1,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,2,0,2,0,0,1,2,1,1,0,0,3,0,2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627751,451,242,7,5,4,10,7,8,3,6,3,6,5,2,2,4,3,8,1,4,1,5,2,8,2,7,3,12,8,5,5,11,10,4,3,6,6,4,4,1,4,2,1,1,5,3,2,1,3,1,3,2,4,0,1,2,1,1,0,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,5,10,3,3,7,5,4,4,4,4,7,4,9,2,3,4,2,1,9,1,8,4,3,3,2,8,4,6,7,4,6,8,2,1,5,3,2,0,0,0,4,2,3,4,0,4,3,4,2,2,1,2,2,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627756,516,262,8,8,10,8,9,6,2,7,2,11,6,5,7,6,3,2,8,6,4,4,8,5,9,2,3,4,4,1,5,3,11,4,4,3,4,3,8,4,5,8,1,3,8,5,4,4,2,2,1,0,0,1,1,3,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,6,6,6,3,8,6,3,7,7,7,9,3,2,4,1,5,6,4,9,6,6,6,4,7,3,4,3,5,6,9,6,7,6,7,5,4,3,6,9,5,3,2,2,1,3,2,3,0,3,0,2,3,1,0,0,1,1,2,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627761,261,144,1,3,1,2,3,2,3,1,3,2,3,2,2,3,2,3,3,3,5,5,2,5,2,5,7,4,7,5,6,2,3,2,4,1,1,1,3,4,4,3,1,1,2,1,3,4,0,0,0,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,3,5,4,3,1,0,0,1,1,0,0,1,2,1,3,1,4,3,1,5,0,3,4,2,4,8,4,4,4,3,0,1,1,0,0,3,1,1,1,3,7,2,1,2,2,2,0,2,0,1,4,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627766,74,42,1,1,2,1,0,0,2,0,1,0,2,1,1,0,1,0,0,0,0,2,0,0,0,2,1,1,3,1,3,0,2,1,0,0,2,1,2,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,3,1,1,0,0,0,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627771,199,108,2,7,1,4,2,1,5,2,4,1,1,4,2,2,1,1,1,1,0,1,4,3,3,3,3,3,4,4,4,1,3,2,2,4,2,1,2,2,1,2,1,0,0,1,1,2,0,0,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3,2,4,2,2,2,4,1,0,6,1,3,0,1,2,1,1,2,2,1,4,6,2,3,4,3,2,2,2,3,2,1,0,1,0,0,1,2,0,2,0,0,1,2,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627777,1244,660,17,14,9,11,15,13,18,10,16,15,12,13,15,20,16,11,12,9,10,15,18,7,16,11,18,11,15,10,16,17,17,19,12,11,10,13,12,9,18,7,11,10,12,5,5,7,0,2,9,6,9,6,3,2,4,3,2,3,2,6,2,1,3,0,0,2,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,14,11,16,21,17,13,11,13,14,14,11,14,10,11,6,12,6,11,9,11,8,13,11,8,17,11,10,13,16,18,11,20,10,9,19,10,9,10,9,7,4,3,6,4,2,10,5,3,2,5,1,8,6,2,2,3,2,1,1,4,1,2,3,3,2,1,0,2,3,1,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627785,195,124,0,0,3,2,1,3,3,3,2,0,2,2,1,1,2,2,3,0,4,1,1,7,1,3,0,3,1,6,6,4,4,3,3,1,1,6,0,3,0,3,3,1,2,5,0,3,1,1,1,0,1,1,2,1,1,0,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71,1,1,0,0,4,0,0,0,3,1,1,1,1,2,3,0,2,1,0,0,1,2,0,1,1,2,2,0,1,1,2,1,3,0,2,4,1,0,1,3,0,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627790,38,24,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627793,58,30,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,4,0,0,1,1,0,1,2,2,0,0,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627796,528,310,4,4,8,5,3,1,5,6,0,7,6,6,3,3,1,3,10,7,5,8,11,9,4,9,9,11,12,5,7,7,8,9,6,9,7,6,6,5,7,4,5,9,4,5,2,6,4,3,1,3,0,2,1,1,4,1,1,0,2,3,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,7,4,2,4,4,2,1,2,6,3,4,7,8,6,11,7,6,10,3,6,7,3,4,8,6,3,2,5,5,6,2,1,3,2,1,4,10,5,2,5,0,2,1,6,0,3,2,2,1,0,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627799,86,63,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,4,1,1,2,1,2,4,2,2,2,4,1,2,1,3,0,0,0,3,2,0,3,0,2,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627801,173,97,3,1,4,2,7,2,2,2,2,5,2,1,3,2,1,0,4,3,2,2,3,1,1,1,1,0,2,3,0,0,2,2,4,2,0,3,2,1,0,4,0,0,2,3,2,1,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,0,1,2,2,2,3,1,3,2,1,3,5,0,1,2,0,2,2,1,4,0,0,0,1,2,0,0,2,2,2,3,2,2,1,1,2,1,0,0,1,1,2,1,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627805,130,67,2,3,1,2,1,0,3,3,0,0,2,1,0,0,4,1,0,2,1,0,4,2,4,3,4,2,0,1,1,1,4,2,1,2,1,1,1,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,1,1,2,2,4,2,2,0,0,3,0,2,1,1,0,4,0,2,3,1,2,2,1,3,2,1,1,1,0,0,0,1,0,1,1,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627807,1521,808,22,16,18,25,16,12,23,12,16,9,14,16,13,13,11,15,19,20,25,23,15,31,23,28,17,17,13,15,13,16,17,12,15,17,14,11,11,12,10,13,11,4,11,13,5,8,9,12,5,3,5,6,2,4,3,4,5,1,7,2,4,2,4,2,0,0,2,2,2,3,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,18,22,16,22,11,20,15,25,20,13,17,13,15,11,12,18,16,8,14,27,13,20,18,15,20,15,19,8,11,19,10,12,15,10,13,10,9,6,11,7,7,6,9,8,8,2,8,6,7,4,5,3,4,1,4,2,3,5,1,3,0,1,5,3,1,0,1,2,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627814,136,75,0,3,4,4,2,1,5,2,2,4,2,2,0,3,0,0,1,4,3,3,3,2,2,2,1,0,2,3,1,1,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,1,0,3,1,1,2,2,2,2,0,1,1,0,1,3,1,0,3,1,0,1,3,2,2,2,1,1,4,0,2,1,0,3,1,0,0,2,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627818,56,28,1,2,0,1,1,2,0,0,0,2,1,0,0,2,2,1,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,0,0,2,0,3,2,0,0,1,2,0,2,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627821,1078,567,20,12,11,15,16,17,9,16,10,12,9,13,7,13,10,11,9,16,13,8,15,7,10,7,17,9,7,15,10,11,6,12,11,14,11,4,11,7,9,11,8,5,6,8,7,8,8,2,7,2,6,7,5,4,4,2,2,4,2,1,1,3,2,0,1,1,1,2,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,13,20,13,16,15,11,13,16,12,9,14,15,15,12,10,12,18,6,8,6,14,11,11,8,10,5,15,9,9,10,9,10,11,8,9,10,4,2,4,9,6,5,10,7,5,4,4,2,4,6,1,2,4,1,3,1,0,1,2,0,0,1,1,0,1,0,1,0,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627826,508,284,10,3,7,11,5,7,9,6,8,7,2,7,6,5,7,5,5,1,6,9,7,7,6,6,6,10,6,5,7,8,5,5,4,3,5,7,4,8,4,5,2,4,2,2,1,0,1,2,3,3,3,2,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,10,7,5,7,2,7,10,4,8,9,11,4,5,1,1,6,6,3,5,3,2,4,5,6,2,3,7,2,4,6,5,4,3,3,4,5,0,5,3,3,3,3,2,1,0,0,0,4,2,3,2,0,2,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627830,125,66,2,2,2,1,2,3,1,0,3,0,1,0,1,0,2,2,2,2,1,1,0,1,1,1,1,5,1,0,0,1,3,0,1,3,1,1,0,1,2,1,2,0,0,1,0,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,2,3,1,0,0,2,2,0,1,0,3,1,3,2,2,1,2,1,1,2,1,1,0,1,2,0,0,1,0,2,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627835,268,142,4,1,2,3,2,2,3,2,2,3,5,1,5,3,5,2,4,2,2,5,9,3,7,3,7,2,1,4,0,4,5,1,1,1,3,3,1,1,1,4,0,2,0,3,2,1,2,2,1,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,7,2,2,5,0,3,1,2,6,1,4,3,0,0,8,4,2,3,3,0,3,6,4,2,1,0,2,2,3,1,2,0,0,3,2,0,2,1,5,1,2,4,0,0,1,3,3,0,1,4,1,0,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627838,638,374,6,8,6,8,7,8,7,3,7,7,6,4,5,3,4,6,6,9,12,17,10,14,7,12,5,13,7,8,11,11,9,5,8,2,5,6,4,6,9,4,5,4,6,4,5,4,5,4,2,3,2,3,4,1,2,2,3,4,2,2,0,2,2,2,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,6,6,8,4,3,7,4,7,10,5,6,4,5,8,5,4,6,7,5,5,6,4,9,5,3,4,4,2,4,5,2,6,6,0,3,5,2,2,4,3,6,3,3,2,3,4,4,2,0,2,4,1,7,1,2,3,1,1,1,1,2,1,0,1,1,2,1,0,1,2,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
